 ,Area,Mean,StdDev,Mode,Min,Max,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
272,3228,104.604,13.170,106,61,145,222.794,81.398,50.493,89.369,0.817,85.288,337662.000,105,-0.066,0.805,337662.000,378,60,125,94.708,51.000,1.612,0.620,0.969
273,3276,105.940,11.488,106,62,143,235.137,89.841,46.428,90.940,0.745,91.269,347059.000,106,0.159,0.965,347059.000,380,59,156,85.601,47.000,1.935,0.517,0.965
274,4088,106.360,18.091,98,52,155,258.108,92.251,56.422,88.904,0.771,93.134,434801.000,104,0.237,-0.366,434801.000,382,60,47,93.077,58.001,1.635,0.612,0.954
275,3118,106.254,13.339,106,65,146,227.380,82.529,48.104,90.705,0.758,86.284,331300.000,105,0.387,0.086,331300.000,384,66,25,94.653,49.444,1.716,0.583,0.958
276,2826,104.186,12.693,106,66,144,223.338,84.315,42.675,91.434,0.712,87.573,294431.000,104,0.247,0.627,294431.000,385,63,133,96.557,43.765,1.976,0.506,0.948
277,2497,104.148,13.334,106,61,144,196.510,72.102,44.094,88.177,0.813,72.339,260057.000,104,0.206,0.504,260057.000,387,59,212,84.447,45.000,1.635,0.612,0.965
278,2191,105.821,13.709,101,62,148,184.409,66.446,41.984,88.808,0.810,68.359,231853.000,105,0.186,0.491,231853.000,390,59,109,84.123,44.000,1.583,0.632,0.956
279,3324,106.458,12.284,106,71,148,227.723,83.866,50.464,89.681,0.805,84.481,353867.000,106,0.293,0.612,353867.000,391,57,148,83.884,50.498,1.662,0.602,0.966
280,2704,103.729,16.581,106,50,149,203.238,70.488,48.843,87.279,0.823,71.386,280482.000,104,0.055,-0.071,280482.000,392,58,234,78.690,49.000,1.443,0.693,0.958
281,2742,105.582,16.429,106,57,151,203.238,70.579,49.465,86.134,0.834,72.180,289507.000,105,0.094,-0.026,289507.000,393,55,79,79.624,51.000,1.427,0.701,0.959
282,4279,105.040,11.943,106,65,149,254.693,89.281,61.023,90.103,0.829,91.351,449465.000,104,0.310,0.660,449465.000,394,61,199,84.976,62.000,1.463,0.683,0.971
283,2069,105.466,13.351,103,63,146,176.510,62.220,42.339,89.490,0.835,63.953,218210.000,104,0.503,0.498,218210.000,396,59,137,80.096,43.000,1.470,0.680,0.966
284,4418,104.514,12.557,106,61,147,267.522,100.944,55.726,89.417,0.776,103.044,461741.000,104,0.398,0.888,461741.000,397,63,112,91.668,56.909,1.811,0.552,0.970
