 ,Area,Mean,StdDev,Mode,Min,Max,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
502,822,126.869,23.406,142,51,162,110.912,39.825,26.280,89.257,0.840,40.262,104286,137,-0.952,-0.150,104286,765,63,57,75.619,26.000,1.515,0.660,0.957
503,2253,127.165,15.007,131,80,168,186.167,67.659,42.398,90.029,0.817,69.354,286503,127,0.121,-0.199,286503,767,61,31,95.793,43.000,1.596,0.627,0.965
504,2180,126.073,14.247,123,77,164,190.066,67.159,41.330,87.886,0.758,70.406,274840,125,0.205,0.330,274840,768,57,102,101.470,43.640,1.625,0.615,0.951
505,2918,126.930,18.640,127,64,169,207.966,70.276,52.868,88.110,0.848,73.246,370382,127,-0.071,-0.301,370382,770,60,131,85.301,54.827,1.329,0.752,0.962
506,3384,125.206,17.224,119,74,168,242.208,91.256,47.215,92.706,0.725,92.266,423698,125,-0.018,-0.483,423698,771,63,240,85.649,49.405,1.933,0.517,0.954
507,3801,126.188,16.256,122,71,168,292.492,90.755,53.326,102.376,0.558,101.637,479642,126,-0.225,0.118,479642,773,57,125,103.079,62.787,1.702,0.588,0.868
508,2110,125.523,16.951,118,73,167,184.752,67.923,39.553,92.867,0.777,68.359,264854,125,0.079,-0.358,264854,775,57,197,84.123,41.000,1.717,0.582,0.956
509,2080,125.461,14.913,122,77,167,173.238,56.651,46.749,102.604,0.871,60.208,260959,124,0.182,0.004,260959,777,61,162,101.497,48.000,1.212,0.825,0.961
510,1990,124.883,19.165,121,61,170,172.995,59.196,42.803,93.008,0.836,61.660,248518,123,-0.087,-0.159,248518,779,58,135,98.393,44.925,1.383,0.723,0.954
511,3165,125.455,15.397,121,76,168,215.966,73.817,54.592,92.063,0.853,75.326,397065,124,0.389,0.137,397065,781,60,230,84.668,55.000,1.352,0.740,0.967
512,2445,126.718,15.919,127,75,169,192.409,66.739,46.645,90.448,0.830,68.250,309825,125,0.344,-0.128,309825,784,54,112,79.019,48.000,1.431,0.699,0.961
513,1376,125.265,17.818,119,73,166,149.439,54.280,32.276,86.324,0.774,56.436,172365,124,0.074,-0.563,172365,785,67,210,82.875,35.082,1.682,0.595,0.940
514,3197,123.931,23.266,120,42,174,219.865,75.607,53.838,88.836,0.831,78.518,396208,124,-0.418,0.199,396208,787,57,149,96.582,56.799,1.404,0.712,0.958
515,2725,127.251,15.761,128,77,180,197.723,66.744,51.983,93.140,0.876,69.051,346758,126,0.315,0.070,346758,790,55,98,79.992,54.000,1.284,0.779,0.966
516,5420,127.466,14.566,127,82,169,287.907,99.972,69.029,89.043,0.822,103.586,690866,127,0.034,-0.181,690866,791,57,74,96.096,70.456,1.448,0.690,0.971
517,2818,125.024,20.863,126,62,171,209.179,68.411,52.448,92.685,0.809,72.367,352318,125,-0.149,-0.481,352318,793,59,112,101.155,55.615,1.304,0.767,0.952
518,2567,127.037,18.404,123,73,175,201.380,70.853,46.129,87.627,0.795,74.431,326103,126,0.063,-0.278,326103,795,62,33,96.170,49.273,1.536,0.651,0.952
519,4016,126.878,17.379,130,46,168,253.622,96.647,52.907,87.445,0.785,98.326,509544,128,-0.808,2.146,509544,796,56,163,85.333,54.000,1.827,0.547,0.968
520,2443,124.892,19.708,124,63,169,198.752,74.704,41.638,94.394,0.777,74.733,305112,124,-0.082,-0.277,305112,797,55,134,102.362,41.439,1.794,0.557,0.953
521,2099,124.839,20.633,121,62,172,178.066,56.145,47.601,89.817,0.832,60.017,262038,125,-0.368,-0.201,262038,799,54,192,79.439,49.000,1.179,0.848,0.941
522,3244,125.323,16.453,126,82,168,216.309,74.140,55.711,88.184,0.871,75.432,406549,124,0.288,-0.188,406549,801,52,219,75.411,56.000,1.331,0.751,0.971
523,1731,127.474,17.654,126,80,167,161.338,55.804,39.495,90.644,0.836,59.135,220658,126,0.065,-0.492,220658,804,68,94,86.121,40.000,1.413,0.708,0.953
524,2975,127.538,15.569,124,65,170,211.723,74.659,50.736,98.089,0.834,75.425,379425,127,0.056,0.192,379425,806,59,52,96.089,51.760,1.472,0.680,0.962
525,2060,127.232,17.194,130,77,168,180.510,66.624,39.368,88.922,0.794,67.602,262098,126,0.036,-0.420,262098,808,54,91,82.349,41.000,1.692,0.591,0.962
526,2215,125.257,22.111,118,66,180,186.995,62.409,45.189,87.522,0.796,64.327,277444,123,-0.091,-0.836,277444,809,57,150,78.341,45.973,1.381,0.724,0.946
527,3193,125.656,17.539,126,62,169,225.238,83.772,48.530,89.294,0.791,83.863,401221,125,0.052,0.060,401221,810,53,188,81.773,50.000,1.726,0.579,0.962
528,2029,124.636,17.431,127,70,168,174.752,60.391,42.778,89.714,0.835,61.814,252886,125,-0.117,0.064,252886,812,57,226,80.690,43.950,1.412,0.708,0.955
529,2375,126.715,18.785,123,71,168,191.723,64.312,47.020,91.685,0.812,67.742,300949,126,-0.227,-0.161,300949,815,56,113,81.511,49.000,1.368,0.731,0.955
530,1782,124.891,17.870,124,77,169,168.953,60.520,37.490,92.832,0.784,61.400,222556,125,-0.141,-0.341,222556,816,58,153,106.074,40.000,1.614,0.619,0.953
531,2628,127.135,21.982,130,37,172,202.167,73.324,45.634,92.417,0.808,73.164,334112,128,-0.509,0.254,334112,819,59,97,79.765,46.696,1.607,0.622,0.955
532,2349,125.591,16.339,131,72,167,187.137,60.868,49.136,96.491,0.843,63.285,295013,125,-0.015,-0.292,295013,820,58,200,84.560,51.000,1.239,0.807,0.957
533,2464,124.921,13.279,127,71,168,192.752,70.130,44.735,90.531,0.833,70.576,307806,124,0.249,0.560,307806,822,57,217,82.674,45.645,1.568,0.638,0.966
534,3366,125.001,16.467,124,81,169,225.137,78.343,54.705,92.065,0.835,79.310,420755,124,0.139,-0.113,420755,824,57,168,103.861,56.000,1.432,0.698,0.966
535,3379,127.711,16.281,130,78,171,227.622,79.138,54.364,91.051,0.820,81.216,431534,127,0.179,-0.114,431534,825,59,6,99.926,56.000,1.456,0.687,0.964
536,1869,124.498,16.137,123,81,170,169.196,63.273,37.610,90.692,0.820,63.789,232687,123,0.333,-0.323,232687,826,58,220,80.981,38.000,1.682,0.594,0.964
537,1954,124.986,16.583,126,80,166,174.853,65.214,38.150,89.447,0.803,66.189,244222,124,0.131,-0.436,244222,828,61,170,85.668,39.000,1.709,0.585,0.959
538,2009,126.927,14.004,131,83,161,169.439,59.664,42.873,88.590,0.879,60.017,254997,127,0.027,-0.383,254997,829,59,76,100.561,43.000,1.392,0.719,0.969
539,2511,128.164,13.399,129,79,164,202.066,73.274,43.632,93.204,0.773,75.954,321820,129,-0.206,0.556,321820,831,58,15,99.090,47.000,1.679,0.595,0.955
540,2943,126.596,13.120,126,80,167,219.480,84.132,44.539,90.321,0.768,86.284,372571,126,0.144,0.277,372571,832,55,84,94.653,45.000,1.889,0.529,0.969
541,2466,124.845,19.441,123,61,169,192.309,64.573,48.624,89.417,0.838,67.186,307869,124,-0.177,0.183,307869,833,59,168,94.268,50.545,1.328,0.753,0.950
542,2396,127.145,17.911,124,72,167,188.995,65.767,46.386,92.504,0.843,67.602,304639,126,0.084,-0.411,304639,836,60,38,97.651,47.376,1.418,0.705,0.963
543,1828,127.194,15.611,123,81,166,169.681,60.639,38.383,92.534,0.798,61.522,232511,127,-0.046,-0.471,232511,837,61,59,97.472,39.000,1.580,0.633,0.955
544,2097,126.685,16.550,124,87,174,182.853,67.036,39.829,91.839,0.788,66.753,265659,125,0.373,-0.337,265659,839,58,52,98.616,40.703,1.683,0.594,0.950
545,2217,126.856,19.706,122,72,172,180.752,62.268,45.333,91.267,0.853,63.506,281240,127,-0.054,-0.568,281240,841,59,37,97.237,46.885,1.374,0.728,0.959
546,1994,124.021,22.280,111,57,169,177.238,57.545,44.119,92.526,0.798,61.814,247298,125,-0.398,-0.315,247298,842,56,165,99.310,47.486,1.304,0.767,0.932
547,1826,127.030,17.754,126,75,168,167.338,57.779,40.239,87.820,0.819,58.549,231957,126,0.038,-0.564,231957,845,63,42,97.853,41.501,1.436,0.696,0.948
548,2186,124.852,14.985,126,85,168,179.924,62.989,44.187,93.703,0.849,64.133,272927,124,0.203,-0.328,272927,846,59,184,100.784,45.085,1.426,0.701,0.962
549,2205,127.665,15.068,123,81,166,180.267,63.129,44.472,93.309,0.853,64.498,281501,127,0.242,-0.256,281501,847,55,80,82.875,44.000,1.420,0.704,0.969
550,2147,124.394,18.813,127,74,165,178.167,62.910,43.453,88.530,0.850,64.382,267073,125,-0.111,-0.597,267073,848,62,171,96.242,44.725,1.448,0.691,0.963
551,2155,124.724,20.302,123,66,175,180.752,58.996,46.509,95.960,0.829,61.098,268780,123,-0.095,-0.667,268780,850,57,142,111.105,48.430,1.268,0.788,0.945
552,2906,125.469,14.861,123,80,174,210.309,75.528,48.989,90.888,0.826,77.233,364612,124,0.437,-0.020,364612,852,62,170,94.456,50.854,1.542,0.649,0.967
553,2898,127.935,14.713,126,87,173,212.066,75.623,48.793,90.733,0.810,76.655,370756,126,0.452,0.076,370756,853,61,5,97.496,50.711,1.550,0.645,0.969
554,2103,127.130,13.271,127,81,163,183.439,70.688,37.879,90.978,0.785,71.344,267354,128,-0.191,0.027,267354,854,59,75,95.631,37.000,1.866,0.536,0.969
555,1981,124.273,23.379,127,60,170,171.823,57.091,44.180,85.725,0.843,58.856,246185,125,-0.287,-0.668,246185,855,64,184,99.782,45.893,1.292,0.774,0.949
556,1963,126.781,23.425,124,65,171,170.167,56.795,44.007,88.470,0.852,59.135,248872,126,-0.205,-0.816,248872,856,63,74,86.121,45.404,1.291,0.775,0.950
557,2898,125.703,13.694,125,91,161,211.480,78.659,46.909,88.918,0.814,79.228,364287,125,0.322,-0.267,364287,857,61,189,85.657,48.000,1.677,0.596,0.967
558,1884,127.259,15.785,125,83,168,164.024,56.670,42.329,92.361,0.880,57.871,239756,126,0.221,-0.450,239756,859,61,32,99.951,42.000,1.339,0.747,0.968
559,1965,125.488,14.323,126,81,164,172.167,62.783,39.850,91.344,0.833,65.276,246584,125,0.199,0.196,246584,860,63,133,95.274,41.000,1.575,0.635,0.962
560,4035,126.941,19.517,129,64,172,250.693,88.777,57.870,87.886,0.807,90.934,512208,126,-0.074,-0.226,512208,862,56,144,81.781,59.000,1.534,0.652,0.965
561,3225,125.992,13.467,127,77,161,235.480,92.266,44.504,88.675,0.731,92.266,406323,127,-0.361,0.177,406323,863,61,134,94.351,45.498,2.073,0.482,0.954
562,2716,127.166,17.607,130,61,168,202.995,71.318,48.489,86.522,0.828,72.533,345382,127,-0.139,0.202,345382,864,51,131,74.814,50.000,1.471,0.680,0.957
563,2121,127.101,20.890,123,69,172,177.238,56.360,47.916,96.932,0.848,58.941,269581,127,-0.214,-0.499,269581,866,60,38,104.744,49.412,1.176,0.850,0.951
564,2807,127.230,14.191,126,84,168,209.723,77.175,46.310,90.892,0.802,80.225,357134,126,0.425,0.227,357134,867,64,146,85.711,47.391,1.666,0.600,0.963
565,1778,124.588,17.507,123,79,169,165.681,59.348,38.145,88.462,0.814,60.299,221518,123,0.168,-0.513,221518,868,70,159,95.711,39.000,1.556,0.643,0.958
566,1436,125.673,20.324,120,71,167,144.024,47.047,38.863,95.292,0.870,49.254,180466,126,-0.185,-0.612,180466,870,60,96,95.826,39.613,1.211,0.826,0.951
567,2040,127.318,13.983,128,87,167,181.924,65.434,39.695,87.388,0.775,68.029,259729,127,0.222,-0.332,259729,871,57,105,88.315,40.000,1.648,0.607,0.951
568,3274,126.458,13.547,126,85,164,236.066,91.262,45.677,90.538,0.738,93.048,414024,126,-0.019,-0.096,414024,872,67,176,88.152,46.906,1.998,0.501,0.963
569,2862,125.408,12.436,124,73,159,208.066,71.603,50.892,91.932,0.831,72.993,358919,125,-0.051,0.178,358919,873,57,128,99.462,51.000,1.407,0.711,0.961
570,2070,126.779,18.088,122,75,166,175.924,62.052,42.474,93.166,0.840,62.817,262432,126,-0.056,-0.397,262432,874,56,75,103.815,44.000,1.461,0.684,0.960
571,2284,126.887,19.114,125,78,170,183.338,62.621,46.440,92.597,0.854,63.348,289809,125,0.136,-0.596,289809,876,59,25,101.842,47.000,1.348,0.742,0.965
572,2393,126.989,18.105,122,76,172,189.823,65.575,46.464,92.426,0.835,68.118,303885,125,0.191,-0.427,303885,878,57,64,93.366,47.561,1.411,0.709,0.959
573,2104,126.126,17.610,128,76,166,180.024,59.029,45.382,95.940,0.816,60.166,265369,126,-0.141,-0.137,265369,879,53,153,74.578,47.000,1.301,0.769,0.952
574,1823,126.248,20.951,122,66,169,164.752,52.824,43.941,88.880,0.844,55.227,230151,125,-0.150,-0.657,230151,880,55,119,84.806,45.218,1.202,0.832,0.944
575,3091,125.587,14.172,121,77,171,222.066,81.692,48.176,88.689,0.788,82.000,388189,124,0.297,0.434,388189,881,59,117,102.680,51.000,1.696,0.590,0.957
576,608,125.515,18.947,135,53,149,92.669,29.310,26.412,81.802,0.890,30.887,76313,133,-1.802,2.614,76313,883,54,195,60.945,27.000,1.110,0.901,0.951
577,3066,127.105,15.465,122,58,170,256.693,96.800,40.328,89.882,0.585,99.504,389704,127,-0.259,0.984,389704,884,57,123,84.232,45.993,2.400,0.417,0.889
578,2711,124.783,15.935,127,79,170,200.894,70.852,48.718,90.564,0.844,72.443,338288,124,0.154,0.131,338288,885,59,171,96.340,50.000,1.454,0.688,0.967
579,2752,127.752,16.134,127,83,171,202.066,71.328,49.124,90.165,0.847,72.835,351573,127,0.262,0.130,351573,886,53,78,81.314,50.000,1.452,0.689,0.969
580,2224,124.163,19.115,129,76,170,183.924,66.526,42.565,90.849,0.826,67.186,276138,123,0.095,-0.840,276138,887,59,236,85.732,43.000,1.563,0.640,0.964
581,1823,127.350,16.210,127,86,172,164.024,57.749,40.193,93.964,0.851,58.523,232159,127,0.235,-0.229,232159,890,57,26,106.887,41.100,1.437,0.696,0.959
582,2255,125.305,17.127,123,68,165,190.167,68.706,41.789,93.665,0.784,70.456,282562,126,-0.261,0.304,282562,891,66,159,96.520,43.365,1.644,0.608,0.952
583,2338,125.293,15.531,129,76,163,191.338,71.249,41.781,91.603,0.803,71.449,292935,125,0.072,-0.370,292935,893,64,136,96.429,42.000,1.705,0.586,0.969
584,1809,124.097,19.400,120,69,167,167.681,58.218,39.563,91.522,0.808,59.034,224492,123,-0.122,-0.362,224492,895,60,175,100.739,40.858,1.472,0.680,0.949
585,1830,126.732,19.639,123,69,171,165.681,58.119,40.090,90.773,0.838,59.076,231920,125,-0.077,-0.410,231920,896,58,6,92.911,41.000,1.450,0.690,0.958
586,2028,126.048,20.570,127,68,172,174.167,58.798,43.916,91.622,0.840,60.208,255626,125,3.977E-4,-0.770,255626,898,63,56,94.764,45.893,1.339,0.747,0.955
587,3236,124.892,17.751,126,73,173,221.865,75.965,54.238,94.077,0.826,77.782,404151,124,0.171,-0.447,404151,899,65,147,98.130,56.829,1.401,0.714,0.960
588,2399,124.847,15.211,125,78,162,189.581,66.997,45.592,85.452,0.839,68.184,299508,125,0.105,-0.254,299508,901,67,169,94.205,46.173,1.470,0.681,0.959
589,2603,127.216,18.028,126,71,172,204.167,76.980,43.053,89.700,0.785,77.414,331143,127,0.064,-4.065E-4,331143,904,57,99,84.068,45.000,1.788,0.559,0.962
590,2343,125.096,16.547,126,72,167,188.995,66.685,44.736,96.850,0.824,68.411,293099,124,-0.052,0.078,293099,905,55,147,105.255,45.451,1.491,0.671,0.957
591,2044,123.863,23.947,154,55,171,174.652,53.861,48.319,108.629,0.842,55.326,253175,124,-0.196,-0.802,253175,907,59,121,96.226,48.573,1.115,0.897,0.947
592,2831,124.712,17.733,122,67,168,207.581,75.440,47.780,89.065,0.826,76.236,353060,124,0.034,-0.007,353060,908,60,228,85.486,48.000,1.579,0.633,0.968
593,2834,127.171,16.603,126,79,167,206.208,70.648,51.075,88.653,0.838,73.437,360404,126,0.034,-0.180,360404,911,59,119,83.746,53.265,1.383,0.723,0.963
594,2664,124.372,18.897,124,61,175,209.966,73.608,46.081,91.860,0.759,78.638,331326,124,7.805E-4,-0.090,331326,912,61,144,97.306,48.000,1.597,0.626,0.944
595,1964,123.426,21.689,135,61,171,172.066,53.247,46.963,104.737,0.834,55.731,242409,124,-0.214,-0.715,242409,914,60,169,80.707,48.763,1.134,0.882,0.948
596,2954,126.164,16.881,129,72,170,216.652,78.023,48.206,94.364,0.791,78.772,372687,126,-0.102,0.247,372687,915,56,164,81.973,50.000,1.619,0.618,0.962
597,5490,125.926,13.259,127,88,172,307.380,123.318,56.683,89.381,0.730,120.934,691332,125,0.565,0.558,691332,916,56,232,82.875,57.522,2.176,0.460,0.972
598,2921,127.290,13.104,129,67,162,230.409,90.517,41.088,91.234,0.691,92.136,371813,128,-0.360,0.804,371813,918,64,66,93.111,42.000,2.203,0.454,0.960
599,2595,125.321,17.797,124,66,173,201.238,71.985,45.899,91.418,0.805,72.993,325207,124,0.077,-0.081,325207,919,61,179,80.538,46.000,1.568,0.638,0.947
600,1945,125.257,18.759,127,60,172,176.409,62.827,39.417,92.449,0.785,65.376,243624,125,-0.104,-0.355,243624,920,64,184,83.853,42.588,1.594,0.627,0.945
601,1877,126.804,15.893,126,76,170,169.782,62.439,38.275,93.680,0.818,62.968,238011,126,0.197,-0.310,238011,921,61,66,100.061,39.000,1.631,0.613,0.961
602,1971,127.023,17.617,125,73,175,173.924,63.513,39.512,91.424,0.819,66.030,250363,126,-0.006,-0.391,250363,922,63,51,91.736,40.000,1.607,0.622,0.960
603,2337,124.867,17.319,122,64,170,189.439,69.700,42.691,89.912,0.818,68.731,291814,123,0.115,0.063,291814,923,61,235,81.634,43.000,1.633,0.612,0.964
604,3069,127.335,15.828,122,84,171,227.823,87.856,44.477,87.573,0.743,86.833,390790,126,0.330,-0.427,390790,926,57,117,82.057,46.000,1.975,0.506,0.950
605,3391,125.105,17.381,121,76,167,227.380,81.735,52.824,89.014,0.824,83.546,424231,125,0.056,-0.310,424231,927,56,215,78.959,55.000,1.547,0.646,0.969
606,1957,125.384,15.927,124,79,166,171.095,59.566,41.832,94.198,0.840,60.531,245376,124,0.242,-0.184,245376,929,60,173,82.405,43.000,1.424,0.702,0.961
607,2503,125.290,12.878,127,83,161,197.338,74.543,42.753,89.603,0.808,75.240,313601,125,0.040,-0.049,313601,930,63,161,94.574,43.000,1.744,0.574,0.968
608,2611,127.329,13.428,127,87,166,196.752,70.889,46.896,87.322,0.848,71.197,332456,127,0.203,-0.111,332456,932,54,145,79.479,48.000,1.512,0.662,0.968
609,1962,124.218,19.326,127,64,168,173.238,56.789,43.989,92.519,0.822,59.439,243715,123,-0.040,-0.625,243715,935,59,119,102.633,45.970,1.291,0.775,0.947
610,2561,124.340,14.901,125,78,163,197.581,70.105,46.512,90.738,0.824,70.214,318435,124,0.142,-0.405,318435,936,59,157,100.670,47.000,1.507,0.663,0.960
611,1684,124.360,18.057,125,76,168,158.853,53.816,39.842,90.776,0.839,54.406,209423,124,0.068,-0.597,209423,938,55,195,107.103,41.000,1.351,0.740,0.955
612,1718,127.168,18.194,124,81,168,160.752,54.931,39.821,90.190,0.835,57.079,218475,126,0.090,-0.649,218475,939,65,78,86.987,41.608,1.379,0.725,0.951
613,1530,123.664,21.806,116,67,170,152.510,48.321,40.315,96.365,0.827,50.090,189206,120,-0.025,-0.881,189206,940,54,197,116.053,42.000,1.199,0.834,0.941
614,1519,125.968,22.022,118,68,170,150.125,49.388,39.160,95.302,0.847,51.000,191345,122,0.059,-1.017,191345,941,53,26,118.072,39.000,1.261,0.793,0.956
615,3347,127.852,14.007,124,90,170,224.066,82.614,51.584,91.279,0.838,82.389,427921,127,0.278,-0.091,427921,943,57,34,95.572,51.742,1.602,0.624,0.974
616,2383,127.387,15.517,126,62,165,197.924,72.604,41.790,88.849,0.764,73.824,303564,128,-0.639,1.279,303564,944,57,60,98.569,42.783,1.737,0.576,0.957
617,3109,126.237,14.115,127,80,167,222.451,79.977,49.496,86.093,0.790,84.012,392472,126,0.128,0.240,392472,945,53,178,81.098,54.000,1.616,0.619,0.959
618,1968,127.889,14.601,137,71,166,177.924,66.435,37.717,88.536,0.781,66.611,251685,129,-0.653,0.770,251685,946,61,41,97.765,40.741,1.761,0.568,0.955
619,2011,125.746,18.066,116,69,165,171.095,55.889,45.814,84.827,0.863,57.723,252876,126,-0.100,-0.681,252876,947,56,151,75.964,46.000,1.220,0.820,0.964
620,2469,126.435,20.198,126,65,170,197.480,69.938,44.949,92.340,0.796,72.835,312169,126,-0.177,-0.407,312169,948,55,142,81.314,47.000,1.556,0.643,0.956
621,2791,125.868,13.884,127,65,160,214.267,83.459,42.579,89.687,0.764,82.389,351297,127,-0.381,0.301,351297,949,60,211,84.428,43.000,1.960,0.510,0.963
622,2958,125.607,16.546,129,70,173,235.238,93.420,40.315,89.224,0.672,93.434,371546,126,-0.062,0.150,371546,950,58,214,84.472,42.817,2.317,0.432,0.955
623,2589,126.329,17.712,122,73,171,194.995,67.113,49.118,90.098,0.856,68.659,327067,125,-0.071,-0.094,327067,952,54,90,102.619,49.541,1.366,0.732,0.966
624,2027,127.348,16.296,118,81,168,175.095,63.402,40.706,92.234,0.831,63.561,258134,126,0.023,-0.539,258134,954,57,24,102.724,41.264,1.558,0.642,0.961
625,1995,126.436,18.829,126,70,182,173.238,57.852,43.907,91.944,0.835,61.294,252240,125,0.122,0.002,252240,956,56,117,84.382,46.171,1.318,0.759,0.956
626,1991,126.514,14.085,127,87,167,174.267,62.354,40.656,90.519,0.824,63.348,251890,126,0.322,-0.130,251890,957,57,108,78.158,42.000,1.534,0.652,0.959
627,2132,124.492,15.705,122,84,165,179.439,64.964,41.785,90.317,0.832,65.490,265416,123,0.316,-0.253,265416,958,64,180,97.017,42.000,1.555,0.643,0.967
628,2140,127.224,15.910,122,84,168,178.853,65.160,41.816,89.058,0.841,66.121,272259,125,0.358,-0.212,272259,959,66,77,86.532,41.000,1.558,0.642,0.969
629,2822,124.885,19.084,127,49,166,209.137,73.594,48.823,87.966,0.811,75.538,352425,125,-0.359,0.184,352425,960,61,169,96.843,50.729,1.507,0.663,0.955
630,1995,124.484,18.160,121,71,176,169.924,55.515,45.756,74.975,0.868,57.871,248346,123,0.122,-0.424,248346,962,60,202,71.878,46.934,1.213,0.824,0.959
631,3958,125.418,14.383,126,82,163,248.551,91.738,54.934,90.809,0.805,92.542,496403,125,0.127,-0.378,496403,964,64,250,83.797,55.000,1.670,0.599,0.972
632,2291,125.526,15.198,122,76,165,193.581,72.430,40.273,89.542,0.768,75.166,287581,125,0.103,0.214,287581,966,63,115,93.814,42.000,1.798,0.556,0.956
633,3271,125.540,17.043,121,74,169,227.480,80.372,51.819,86.993,0.794,81.615,410642,125,-0.030,-0.092,410642,967,59,110,97.038,52.897,1.551,0.645,0.955
634,2007,124.955,15.313,127,80,164,181.681,68.733,37.178,87.595,0.764,69.584,250784,124,0.115,-0.294,250784,969,58,228,82.569,39.650,1.849,0.541,0.952
635,2389,126.620,15.294,127,67,167,196.267,73.385,41.450,94.504,0.779,73.756,302494,126,-0.049,0.386,302494,971,52,81,102.529,43.000,1.770,0.565,0.963
636,2733,125.780,13.996,123,71,164,217.581,84.944,40.966,88.111,0.725,85.376,343757,125,-0.092,0.342,343757,972,59,193,84.623,41.641,2.074,0.482,0.959
637,2104,126.627,16.300,126,67,168,177.581,60.489,44.287,88.626,0.838,62.169,266423,126,0.017,0.010,266423,973,53,142,78.871,46.000,1.366,0.732,0.956
638,2575,125.234,14.982,130,63,163,197.581,69.562,47.132,95.001,0.829,69.721,322478,125,-0.267,0.588,322478,974,58,126,98.246,48.160,1.476,0.678,0.959
639,2480,126.654,15.645,124,76,173,194.995,70.591,44.732,91.260,0.820,72.560,314101,125,0.110,0.178,314101,975,60,143,82.875,44.653,1.578,0.634,0.965
640,2811,127.836,15.897,127,84,173,222.652,85.263,41.977,90.701,0.713,83.385,359347,127,0.348,-0.157,359347,977,61,10,95.505,45.387,2.031,0.492,0.937
641,2370,126.024,14.211,126,69,163,189.681,67.258,44.866,89.954,0.828,67.897,298678,126,-0.070,0.025,298678,978,60,110,99.324,44.000,1.499,0.667,0.966
642,3119,125.121,17.701,122,74,169,220.409,81.725,48.592,87.636,0.807,82.389,390252,124,0.137,-0.292,390252,979,57,128,95.572,49.000,1.682,0.595,0.970
643,2055,126.466,15.615,127,72,167,176.510,62.298,42.000,91.636,0.829,64.195,259887,127,-0.239,0.239,259887,981,58,99,94.467,43.000,1.483,0.674,0.958
644,3228,127.975,13.475,126,81,168,224.551,82.277,49.953,88.102,0.804,83.217,413103,128,0.281,0.506,413103,983,62,27,94.135,50.311,1.647,0.607,0.968
645,2096,125.376,17.159,126,73,165,183.681,68.509,38.954,93.399,0.781,69.260,262789,125,-0.100,-0.362,262789,984,59,151,94.970,40.988,1.759,0.569,0.954
646,2454,125.301,14.303,128,91,165,186.995,66.043,47.311,91.770,0.882,67.897,307488,124,0.427,-0.282,307488,986,55,145,99.324,47.000,1.396,0.716,0.974
647,4175,125.545,14.219,124,69,179,261.765,96.780,54.926,88.358,0.766,96.177,524151,125,0.222,0.126,524151,988,53,223,81.027,55.897,1.762,0.568,0.957
648,2375,124.123,18.853,120,72,171,188.167,62.200,48.616,93.008,0.843,63.285,294793,123,0.074,-0.653,294793,990,60,239,84.560,49.756,1.279,0.782,0.960
649,2393,126.704,18.847,120,78,170,187.238,62.159,49.017,91.228,0.858,63.151,303203,125,0.117,-0.702,303203,991,55,73,79.046,50.913,1.268,0.789,0.962
650,2137,124.620,17.098,120,83,169,184.853,72.501,37.529,88.500,0.786,71.344,266313,123,0.296,-0.428,266313,992,62,130,95.631,37.000,1.932,0.518,0.962
651,2887,124.838,20.626,124,51,169,212.551,75.237,48.857,88.237,0.803,78.102,360406,125,-0.394,0.074,360406,994,59,123,92.936,51.000,1.540,0.649,0.957
652,3073,125.925,11.917,126,85,163,229.966,87.070,44.937,89.641,0.730,89.202,386969,126,-0.075,0.293,386969,996,61,136,93.857,47.000,1.938,0.516,0.960
653,1702,126.393,20.771,123,71,170,159.439,55.126,39.311,92.297,0.841,56.886,215121,125,-0.142,-0.752,215121,999,59,37,100.125,40.000,1.402,0.713,0.959
654,1750,126.545,20.150,125,75,170,163.095,57.024,39.074,89.423,0.827,58.694,221454,125,0.055,-0.603,221454,1001,57,106,76.201,40.000,1.459,0.685,0.952
655,3288,125.360,15.182,120,76,166,224.309,80.059,52.292,92.557,0.821,82.492,412184,124,0.244,0.171,412184,1002,67,141,96.263,53.000,1.531,0.653,0.965
656,2572,127.327,16.280,125,81,167,199.681,75.484,43.384,90.383,0.811,75.133,327486,126,0.217,-0.026,327486,1005,59,82,80.036,44.000,1.740,0.575,0.971
657,2400,124.630,17.184,122,72,168,187.238,63.457,48.155,87.207,0.860,64.281,299113,124,-0.010,-0.291,299113,1006,59,193,84.644,50.000,1.318,0.759,0.960
658,2509,124.691,23.276,114,60,187,193.823,64.171,49.782,92.483,0.839,66.940,312850,124,-0.068,-0.789,312850,1007,56,171,103.829,51.000,1.289,0.776,0.953
659,2454,127.053,23.468,120,65,187,190.652,63.279,49.377,89.848,0.848,64.382,311787,126,0.001,-0.888,311787,1008,58,70,83.758,49.680,1.282,0.780,0.954
660,2236,126.318,20.142,123,68,168,184.894,63.217,45.035,91.392,0.822,67.030,282447,125,0.096,-0.728,282447,1010,63,33,91.710,47.537,1.404,0.712,0.954
661,3653,126.071,16.923,128,72,174,236.108,83.212,55.895,88.426,0.823,85.000,460536,125,0.075,0.111,460536,1011,57,182,81.203,58.706,1.489,0.672,0.961
662,2251,125.451,13.609,126,77,163,185.681,67.921,42.197,90.509,0.820,68.884,282390,125,0.167,0.187,282390,1012,57,190,80.811,42.000,1.610,0.621,0.967
