 ,Area,Mean,StdDev,Mode,Min,Max,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
2220,2940,104.427,9.660,106,67,132,208.894,74.262,50.407,91.280,0.847,74.545,307016.000,106,-0.643,0.495,307016.000,3584,54,11,96.934,51.000,1.473,0.679,0.970
2221,3245,105.399,8.183,104,71,131,224.652,82.196,50.266,89.627,0.808,83.024,342019.000,106,-0.546,0.419,342019.000,3586,55,103,88.620,50.000,1.635,0.612,0.969
2222,1839,102.375,11.389,106,44,131,186.024,74.860,31.278,90.308,0.668,77.233,188268.000,104,-0.874,1.586,188268.000,3587,58,205,85.544,32.000,2.393,0.418,0.960
2223,9544,105.982,12.151,109,45,159,382.676,138.768,87.569,89.679,0.819,139.359,1011495.000,107,-0.703,2.272,1011495.000,3589,61,35,94.115,88.000,1.585,0.631,0.981
2224,7278,104.552,10.183,106,45,154,342.735,127.991,72.401,89.064,0.779,126.570,760929.000,106,-0.678,2.158,760929.000,3590,55,120,95.440,72.964,1.768,0.566,0.973
2225,2717,101.703,10.775,106,63,138,203.338,76.725,45.088,89.913,0.826,76.655,276328.000,103,-0.559,0.321,276328.000,3592,55,99,97.496,45.000,1.702,0.588,0.972
2226,1895,103.042,10.010,106,55,128,171.439,64.333,37.505,90.432,0.810,65.490,195264.000,104,-0.527,0.672,195264.000,3594,56,22,97.017,38.000,1.715,0.583,0.967
2227,1115,99.770,11.414,107,58,129,126.225,43.681,32.501,88.660,0.879,44.385,111244.000,102,-0.618,0.103,111244.000,3600,60,108,75.651,33.000,1.344,0.744,0.958
2228,2141,102.574,15.267,108,50,139,183.681,67.870,40.165,89.907,0.797,69.065,219611.000,105,-0.779,0.440,219611.000,3601,59,98,92.490,40.000,1.690,0.592,0.965
2229,1672,101.269,9.987,105,63,129,157.196,55.473,38.377,90.898,0.850,56.223,169322.000,103,-0.659,0.334,169322.000,3604,56,176,84.898,39.000,1.445,0.692,0.962
2230,3441,103.239,10.839,109,60,130,232.066,86.225,50.812,91.841,0.803,86.701,355245.000,105,-0.852,0.593,355245.000,3605,59,148,97.289,51.000,1.697,0.589,0.970
2231,2991,104.302,10.666,106,53,131,219.238,82.362,46.238,90.114,0.782,82.389,311968.000,105,-0.706,1.118,311968.000,3607,57,102,95.572,46.000,1.781,0.561,0.971
2232,2029,104.132,9.291,107,71,132,175.681,62.826,41.120,92.619,0.826,63.388,211284.000,105,-0.381,0.081,211284.000,3611,56,29,96.340,40.540,1.528,0.654,0.964
2233,5935,105.303,10.912,107,57,145,304.836,113.334,66.676,89.463,0.803,113.000,624972.000,107,-0.929,1.300,624972.000,3613,51,147,82.372,67.000,1.700,0.588,0.979
2234,2785,102.828,13.265,106,51,148,212.066,75.244,47.127,90.091,0.778,76.942,286376.000,105,-0.596,0.826,286376.000,3614,52,163,98.973,49.977,1.597,0.626,0.952
2235,2806,104.233,13.031,106,57,143,211.823,74.635,47.869,89.663,0.786,76.295,292478.000,106,-0.514,0.512,292478.000,3615,50,9,100.574,50.000,1.559,0.641,0.956
2236,1807,101.298,10.221,102,53,134,163.439,57.656,39.904,89.509,0.850,58.215,183045.000,102,-0.320,0.374,183045.000,3616,62,192,94.927,40.896,1.445,0.692,0.961
2237,2389,102.527,11.553,106,59,152,249.723,77.786,39.104,91.950,0.481,100.404,244937.000,104,-0.478,0.829,244937.000,3618,54,18,95.143,44.000,1.989,0.503,0.829
2238,2926,103.368,10.626,106,63,127,208.652,73.526,50.669,92.401,0.845,74.431,302456.000,105,-0.626,0.109,302456.000,3619,52,91,96.170,51.000,1.451,0.689,0.970
2239,2002,103.515,9.966,105,69,134,174.267,64.143,39.740,92.321,0.828,65.192,207238.000,105,-0.301,-0.119,207238.000,3621,59,102,85.601,40.000,1.614,0.620,0.966
2240,2635,104.835,10.099,106,65,136,210.409,75.100,44.673,90.282,0.748,79.101,276240.000,106,-0.427,0.436,276240.000,3622,57,153,87.101,45.993,1.681,0.595,0.955
2241,2140,104.817,10.568,109,65,141,179.823,63.676,42.790,89.664,0.832,67.186,224308.000,106,-0.486,0.694,224308.000,3623,56,105,85.732,44.000,1.488,0.672,0.961
2242,2377,104.878,10.722,108,70,138,189.681,67.446,44.872,87.967,0.830,67.742,249294.000,106,-0.326,0.427,249294.000,3625,59,119,81.511,44.000,1.503,0.665,0.963
2243,2439,101.736,10.393,107,56,129,195.338,73.313,42.359,89.196,0.803,74.169,248133.000,104,-1.083,1.462,248133.000,3626,54,173,86.135,43.000,1.731,0.578,0.969
2244,2708,103.561,9.876,102,62,138,201.338,72.723,47.412,90.022,0.839,72.691,280442.000,104,-0.282,0.637,280442.000,3627,52,136,82.093,47.000,1.534,0.652,0.973
2245,683,105.886,13.124,107,75,160,124.953,43.482,20.000,77.712,0.550,45.398,72320.000,105,0.471,0.876,72320.000,3629,53,89,82.405,23.351,2.174,0.460,0.804
2246,2112,105.414,11.635,106,61,147,197.723,61.289,43.875,101.799,0.679,69.051,222635.000,106,-0.229,0.100,222635.000,3630,56,52,100.008,45.744,1.397,0.716,0.900
2247,2350,102.534,10.832,109,61,137,187.480,65.200,45.891,88.589,0.840,68.264,240956.000,105,-0.770,0.513,240956.000,3631,59,161,84.958,47.584,1.421,0.704,0.962
2248,2367,103.531,9.204,106,67,136,189.338,69.395,43.429,90.638,0.830,70.349,245057.000,105,-0.631,0.501,245057.000,3632,57,92,95.711,44.000,1.598,0.626,0.970
2249,1674,101.792,11.599,107,56,140,160.024,56.292,37.863,91.147,0.821,57.428,170400.000,104,-0.660,1.167,170400.000,3633,60,109,97.001,39.000,1.487,0.673,0.958
2250,2022,103.398,10.885,106,61,134,192.652,66.862,38.505,90.385,0.685,72.250,209070.000,104,-0.460,0.400,209070.000,3634,62,220,85.236,42.498,1.736,0.576,0.908
2251,2910,104.512,8.580,106,71,134,210.652,77.513,47.800,92.192,0.824,78.230,304130.000,105,-0.512,0.942,304130.000,3636,60,248,85.601,49.000,1.622,0.617,0.966
2252,2811,104.048,8.791,108,72,127,202.066,71.246,50.235,91.802,0.865,72.443,292480.000,105,-0.503,0.248,292480.000,3637,60,83,96.340,50.773,1.418,0.705,0.971
2253,2177,103.885,11.718,106,54,147,194.510,66.652,41.587,88.668,0.723,71.701,226158.000,105,-0.501,0.446,226158.000,3638,45,174,81.983,42.000,1.603,0.624,0.941
2254,2494,102.965,9.713,106,57,134,192.752,68.085,46.640,90.182,0.844,69.116,256794.000,104,-0.887,1.518,256794.000,3639,56,202,86.682,46.000,1.460,0.685,0.966
2255,2470,102.343,10.724,106,60,136,187.924,64.559,48.713,89.949,0.879,65.253,252786.000,104,-0.684,0.666,252786.000,3644,52,120,74.899,48.000,1.325,0.755,0.972
2256,2325,103.852,8.238,109,63,129,188.995,68.820,43.015,89.304,0.818,71.176,241455.000,105,-0.620,0.386,241455.000,3646,53,34,94.028,44.000,1.600,0.625,0.965
2257,2086,102.889,10.461,102,58,141,178.610,64.954,40.890,88.653,0.822,65.924,214627.000,103,-0.475,0.782,214627.000,3646,54,237,80.395,41.000,1.589,0.630,0.966
2258,2065,102.718,11.242,109,37,132,177.095,63.207,41.597,91.708,0.827,64.777,212112.000,104,-1.245,3.581,212112.000,3648,56,110,98.881,43.000,1.520,0.658,0.965
2259,2838,102.962,10.868,106,64,134,210.167,78.563,45.994,90.861,0.807,79.158,292205.000,105,-0.599,0.230,292205.000,3649,59,131,93.621,46.000,1.708,0.585,0.970
2260,2564,105.336,8.949,106,72,132,198.752,66.568,49.041,90.624,0.816,71.169,270081.000,106,-0.530,0.093,270081.000,3651,50,138,72.838,49.000,1.357,0.737,0.964
2261,1366,101.634,15.616,114,36,145,193.782,83.088,20.933,91.651,0.457,80.505,138832.000,104,-0.710,0.773,138832.000,3652,57,78,96.419,24.000,3.969,0.252,0.842
2262,2240,103.015,10.541,106,58,137,187.480,66.212,43.074,90.573,0.801,70.456,230753.000,105,-0.586,0.548,230753.000,3653,59,248,83.480,44.000,1.537,0.651,0.957
2263,2236,104.232,10.149,107,66,137,186.652,65.676,43.349,89.927,0.807,70.064,233062.000,106,-0.518,0.466,233062.000,3654,60,84,87.546,44.900,1.515,0.660,0.952
2264,2550,104.234,9.939,102,73,136,199.681,76.951,42.192,91.768,0.804,76.322,265796.000,105,-0.225,-0.046,265796.000,3655,57,72,95.262,42.000,1.824,0.548,0.970
2265,2272,104.408,9.481,106,69,134,182.752,62.060,46.613,92.492,0.855,63.506,237216.000,105,-0.444,0.383,237216.000,3656,53,146,82.763,47.000,1.331,0.751,0.966
2266,1952,104.912,10.299,106,65,131,180.409,60.189,41.293,90.012,0.754,65.276,204788.000,106,-0.798,1.086,204788.000,3657,55,124,84.726,42.000,1.458,0.686,0.936
2267,2308,103.587,10.328,106,67,144,193.581,72.018,40.804,89.388,0.774,74.243,239078.000,105,-0.516,0.604,239078.000,3658,56,188,85.365,43.000,1.765,0.567,0.960
2268,1926,103.101,10.563,104,65,133,168.024,58.397,41.993,91.157,0.857,58.694,198573.000,104,-0.700,0.693,198573.000,3659,55,63,98.820,42.000,1.391,0.719,0.968
2269,2749,103.280,9.198,102,66,130,204.995,73.662,47.516,85.872,0.822,74.431,283916.000,104,-0.239,0.033,283916.000,3660,56,123,96.170,48.000,1.550,0.645,0.967
2270,2039,101.477,12.681,106,53,135,176.510,62.223,41.723,90.318,0.822,64.327,206911.000,104,-0.850,0.684,206911.000,3661,57,154,101.659,43.000,1.491,0.671,0.964
2271,4723,106.267,9.119,107,74,139,265.865,96.032,62.620,89.743,0.840,96.747,501897.000,107,-0.131,0.209,501897.000,3664,56,25,97.125,63.000,1.534,0.652,0.975
2272,1903,102.788,10.164,106,67,132,168.368,60.562,40.008,92.287,0.844,61.205,195606.000,104,-0.611,0.366,195606.000,3665,55,64,94.686,39.000,1.514,0.661,0.966
2273,1873,102.294,9.465,107,67,128,165.439,59.946,39.782,89.382,0.860,60.531,191597.000,103,-0.347,0.358,191597.000,3667,58,150,82.405,40.000,1.507,0.664,0.969
2274,2252,102.742,10.079,106,66,129,184.167,67.372,42.560,89.526,0.834,68.264,231375.000,104,-0.666,0.327,231375.000,3668,62,97,95.042,43.000,1.583,0.632,0.967
2275,1951,103.839,10.774,98,68,138,176.024,63.340,39.218,88.795,0.791,65.192,202589.000,104,-0.421,0.293,202589.000,3670,51,95,85.601,40.000,1.615,0.619,0.960
2276,2600,104.101,9.209,106,72,132,202.752,76.330,43.370,92.734,0.795,75.664,270663.000,105,-0.426,0.015,270663.000,3671,55,101,97.595,43.000,1.760,0.568,0.969
2277,2146,102.437,10.088,104,61,136,180.510,62.537,43.692,88.233,0.828,65.123,219830.000,103,-0.311,0.543,219830.000,3673,58,137,93.521,44.000,1.431,0.699,0.953
2278,3029,103.542,9.410,107,63,131,215.137,74.692,51.634,91.379,0.822,78.230,313629.000,105,-0.811,0.964,313629.000,3674,59,177,94.399,53.000,1.447,0.691,0.962
2279,3038,105.033,9.198,111,60,136,210.652,74.292,52.066,90.855,0.860,74.673,319090.000,107,-0.738,0.849,319090.000,3675,57,20,97.696,53.000,1.427,0.701,0.972
2280,1917,101.805,9.935,105,64,130,170.024,61.254,39.847,90.220,0.833,62.201,195161.000,103,-0.696,0.597,195161.000,3676,61,184,94.611,40.000,1.537,0.651,0.963
2281,1923,103.110,9.768,106,68,128,169.439,60.675,40.353,90.501,0.842,62.073,198280.000,104,-0.706,0.517,198280.000,3677,58,82,87.230,40.000,1.504,0.665,0.967
2282,3166,103.819,11.886,104,63,141,214.066,74.097,54.403,87.446,0.868,74.545,328691.000,106,-0.727,0.787,328691.000,3681,55,26,96.934,54.000,1.362,0.734,0.973
2283,1836,102.727,10.221,104,69,131,164.024,58.368,40.050,92.526,0.858,59.211,188607.000,104,-0.486,0.274,188607.000,3684,60,74,94.844,40.000,1.457,0.686,0.965
2284,6782,107.083,10.062,110,62,142,319.664,116.400,74.185,90.217,0.834,116.349,726239.000,108,-0.272,0.336,726239.000,3686,57,137,85.564,73.000,1.569,0.637,0.981
2285,1863,99.209,12.503,100,53,143,186.995,64.679,36.674,91.274,0.670,72.173,184826.000,101,-0.631,0.870,184826.000,3689,56,191,86.028,40.000,1.764,0.567,0.908
2286,2055,101.925,9.071,106,67,123,174.510,61.177,42.769,90.669,0.848,62.650,209456.000,103,-0.509,0.123,209456.000,3691,57,130,98.259,43.000,1.430,0.699,0.967
2287,1757,99.133,13.610,106,56,137,161.681,56.781,39.399,91.864,0.845,59.211,174176.000,102,-0.544,0.054,174176.000,3692,61,239,85.156,40.000,1.441,0.694,0.964
2288,1773,100.413,13.230,108,57,140,161.095,56.628,39.864,92.374,0.859,58.421,178033.000,103,-0.549,0.196,178033.000,3693,61,16,96.882,41.000,1.421,0.704,0.964
2289,1542,101.840,10.048,102,67,129,149.196,51.042,38.465,90.343,0.871,52.038,157037.000,103,-0.486,0.112,157037.000,3695,61,97,87.797,39.000,1.327,0.754,0.961
2290,2405,103.919,10.461,106,66,138,187.439,65.227,46.946,90.641,0.860,64.560,249924.000,105,-0.283,0.033,249924.000,3696,51,107,106.189,46.000,1.389,0.720,0.966
2291,2249,103.719,10.620,104,67,135,186.510,68.831,41.602,89.967,0.812,69.181,233263.000,104,-0.236,0.046,233263.000,3699,59,58,94.145,42.000,1.655,0.604,0.964
2292,2717,105.198,8.957,109,73,132,202.995,71.697,48.250,90.025,0.829,72.560,285822.000,106,-0.452,0.118,285822.000,3700,57,32,97.125,48.000,1.486,0.673,0.969
2293,2516,104.607,10.349,106,64,144,205.095,74.709,42.879,89.118,0.752,75.027,263190.000,105,-0.184,0.448,263190.000,3701,63,97,91.528,42.000,1.742,0.574,0.956
2294,6183,104.770,11.894,106,57,148,312.735,108.701,72.423,90.829,0.794,111.463,647791.000,106,-0.762,1.258,647791.000,3704,48,134,80.707,75.756,1.501,0.666,0.973
2295,1462,100.627,10.589,104,64,131,144.610,48.446,38.423,93.815,0.879,49.649,147117.000,102,-0.482,0.256,147117.000,3705,58,194,99.273,39.000,1.261,0.793,0.964
2296,1456,101.752,10.078,106,65,129,143.782,48.317,38.368,94.612,0.885,50.249,148151.000,103,-0.517,0.258,148151.000,3706,59,27,95.711,38.000,1.259,0.794,0.963
2297,2939,102.927,9.686,106,59,127,207.581,72.348,51.723,93.081,0.857,72.443,302501.000,104,-0.884,1.108,302501.000,3707,56,156,96.340,51.000,1.399,0.715,0.970
2298,1765,101.795,10.441,102,52,127,164.368,60.555,37.111,90.562,0.821,61.205,179669.000,103,-0.699,0.794,179669.000,3709,58,190,85.314,37.000,1.632,0.613,0.965
2299,2471,103.665,9.703,109,69,130,189.581,64.734,48.602,91.054,0.864,65.490,256157.000,105,-0.469,0.036,256157.000,3710,55,156,82.983,49.000,1.332,0.751,0.970
2300,3044,104.646,9.576,106,66,131,215.238,79.261,48.898,90.118,0.826,79.906,318543.000,106,-0.958,1.143,318543.000,3713,53,100,81.363,50.000,1.621,0.617,0.971
2301,2654,103.102,11.890,106,61,144,198.167,71.647,47.164,92.625,0.849,71.701,273632.000,105,-0.582,0.603,273632.000,3715,55,33,98.017,46.921,1.519,0.658,0.971
2302,2309,104.078,10.176,107,67,138,185.338,66.791,44.017,90.120,0.845,67.602,240316.000,105,-0.393,0.281,240316.000,3717,52,74,97.651,44.000,1.517,0.659,0.971
2303,1269,99.425,13.423,105,58,133,135.539,48.246,33.490,85.991,0.868,49.254,126170.000,101,-0.342,-0.471,126170.000,3718,58,153,84.174,34.000,1.441,0.694,0.961
2304,2030,100.909,11.700,104,64,135,177.095,65.271,39.599,90.353,0.813,65.490,204846.000,102,-0.310,0.151,204846.000,3719,56,211,82.983,39.000,1.648,0.607,0.967
2305,2477,101.130,11.381,108,63,131,194.995,71.656,44.013,91.213,0.819,72.443,250500.000,102,-0.272,-0.272,250500.000,3721,57,116,96.340,44.876,1.628,0.614,0.968
2306,2406,102.443,10.605,106,59,134,186.752,64.611,47.413,88.748,0.867,65.276,246477.000,104,-0.706,0.682,246477.000,3725,58,174,84.726,48.000,1.363,0.734,0.969
2307,2099,103.977,9.691,107,68,138,173.681,59.686,44.776,91.031,0.874,60.415,218248.000,105,-0.514,0.192,218248.000,3726,51,86,102.426,45.000,1.333,0.750,0.966
2308,2385,103.252,10.350,109,65,135,194.167,71.809,42.289,90.388,0.795,72.443,246257.000,105,-0.817,0.557,246257.000,3727,57,89,96.340,42.962,1.698,0.589,0.965
2309,2441,102.625,9.760,104,66,136,191.581,69.724,44.575,90.540,0.836,70.456,250507.000,104,-0.493,0.220,250507.000,3728,56,237,83.480,45.000,1.564,0.639,0.970
2310,2448,103.889,9.309,108,73,137,190.752,69.348,44.946,90.358,0.845,69.721,254320.000,105,-0.445,0.276,254320.000,3729,54,75,81.754,46.000,1.543,0.648,0.971
2311,1501,101.064,10.696,104,56,133,152.853,54.994,34.752,93.531,0.807,59.076,151697.000,103,-0.763,1.066,151697.000,3730,61,182,92.911,35.000,1.582,0.632,0.954
2312,1509,102.072,10.648,104,62,131,153.681,54.258,35.411,93.677,0.803,58.549,154026.000,104,-0.717,0.759,154026.000,3731,55,16,97.853,36.000,1.532,0.653,0.948
2313,1779,101.470,10.066,104,67,129,162.125,59.003,38.390,89.136,0.851,58.421,180516.000,103,-0.651,0.215,180516.000,3733,57,171,96.882,38.000,1.537,0.651,0.968
2314,1786,102.759,9.852,108,69,133,163.539,58.797,38.676,89.312,0.839,58.549,183527.000,104,-0.540,0.133,183527.000,3734,55,64,82.147,38.000,1.520,0.658,0.965
2315,2670,103.843,9.897,102,68,137,205.238,71.658,47.441,93.574,0.797,75.538,277261.000,104,-0.213,0.366,277261.000,3735,58,240,83.157,48.967,1.510,0.662,0.958
2316,2922,104.406,11.061,106,67,137,215.681,82.095,45.318,90.341,0.789,81.584,305073.000,105,-0.342,0.128,305073.000,3737,52,76,101.310,45.000,1.812,0.552,0.971
2317,1875,103.919,9.559,107,65,132,166.024,58.364,40.904,89.824,0.855,59.414,194849.000,105,-0.674,0.770,194849.000,3739,49,31,96.766,41.000,1.427,0.701,0.962
2318,2440,103.352,9.162,106,67,136,193.095,71.420,43.499,91.865,0.822,71.197,252179.000,104,-0.444,0.708,252179.000,3740,53,229,79.479,44.346,1.642,0.609,0.965
2319,1791,102.899,9.098,106,73,132,159.782,55.214,41.300,90.915,0.882,55.579,184292.000,104,-0.445,0.104,184292.000,3742,56,99,81.724,41.000,1.337,0.748,0.969
2320,3046,105.054,8.608,108,72,136,222.208,79.209,48.962,88.466,0.775,80.062,319995.000,106,-0.478,0.666,319995.000,3744,51,99,80.655,49.938,1.618,0.618,0.958
2321,2844,100.810,13.356,106,52,148,230.167,92.986,38.942,92.213,0.675,89.140,286704.000,102,-0.398,0.451,286704.000,3746,55,16,93.215,40.000,2.388,0.419,0.941
2322,2788,102.362,9.553,106,63,134,202.995,71.273,49.806,85.945,0.850,73.246,285384.000,104,-0.829,1.074,285384.000,3748,49,190,75.774,50.000,1.431,0.699,0.969
2323,1735,101.477,10.403,102,66,130,159.196,55.388,39.884,92.589,0.860,57.070,176062.000,102,-0.390,0.038,176062.000,3750,59,181,101.113,40.000,1.389,0.720,0.967
2324,1757,102.701,10.248,109,65,132,159.439,55.677,40.180,91.781,0.869,57.559,180445.000,104,-0.395,0.060,180445.000,3751,62,15,97.989,40.000,1.386,0.722,0.968
2325,2277,102.662,9.023,103,73,130,190.409,70.694,41.010,89.044,0.789,73.110,233762.000,103,-0.140,-0.033,233762.000,3753,57,209,86.864,42.693,1.724,0.580,0.963
2326,2220,101.521,10.813,106,62,132,177.924,61.446,46.001,89.787,0.881,62.290,225376.000,103,-0.539,0.129,225376.000,3754,57,150,95.528,46.000,1.336,0.749,0.970
2327,2891,103.666,10.893,108,62,138,211.238,73.959,49.770,89.252,0.814,75.326,299697.000,106,-0.790,0.953,299697.000,3756,59,98,95.332,50.000,1.486,0.673,0.963
2328,2382,101.898,11.790,104,61,130,187.681,67.624,44.849,89.646,0.850,67.742,242720.000,103,-0.615,0.201,242720.000,3757,55,192,81.511,45.000,1.508,0.663,0.971
2329,2415,104.725,9.935,106,65,140,186.610,64.895,47.383,94.225,0.871,65.146,252910.000,106,-0.466,0.708,252910.000,3759,52,80,107.879,46.000,1.370,0.730,0.974
2330,1216,99.017,10.328,100,59,127,130.125,45.080,34.345,93.263,0.902,46.530,120405.000,100,-0.625,0.200,120405.000,3760,54,132,98.653,34.000,1.313,0.762,0.966
2331,1797,101.687,9.634,104,67,131,161.782,58.491,39.117,90.082,0.863,58.856,182731.000,102,-0.450,0.603,182731.000,3761,57,249,80.218,39.000,1.495,0.669,0.969
2332,1812,103.130,9.450,104,67,130,163.196,58.372,39.525,90.018,0.855,59.304,186872.000,103,-0.356,0.526,186872.000,3762,57,85,84.193,39.000,1.477,0.677,0.967
2333,1506,103.303,10.031,107,66,137,153.539,56.674,33.834,90.733,0.803,57.315,155574.000,104,-0.463,0.341,155574.000,3764,57,39,96.009,34.000,1.675,0.597,0.959
2334,2526,102.698,8.738,103,69,129,196.409,70.646,45.526,92.525,0.823,71.847,259414.000,103,-0.483,0.329,259414.000,3765,57,230,81.193,46.823,1.552,0.644,0.967
2335,3549,103.047,11.558,102,59,140,307.463,117.807,38.357,93.062,0.472,114.438,365713.000,103,-0.134,0.186,365713.000,3768,54,17,95.013,43.535,3.071,0.326,0.827
2336,3230,103.435,10.367,106,69,137,225.480,84.666,48.574,91.648,0.798,85.376,334096.000,104,-0.407,0.089,334096.000,3769,60,244,84.623,49.000,1.743,0.574,0.973
2337,2108,102.245,10.264,107,67,132,180.510,65.347,41.073,91.683,0.813,66.370,215532.000,103,-0.433,0.202,215532.000,3772,57,33,96.054,42.000,1.591,0.629,0.965
2338,1961,102.641,9.956,106,58,134,169.681,58.684,42.547,89.748,0.856,59.540,201279.000,104,-0.650,0.655,201279.000,3773,60,181,82.278,42.891,1.379,0.725,0.962
2339,2232,102.185,10.309,106,63,131,185.196,69.056,41.153,90.342,0.818,68.359,228077.000,103,-0.521,0.246,228077.000,3774,56,223,84.123,40.000,1.678,0.596,0.969
2340,2399,102.777,11.826,111,61,146,232.309,87.024,35.100,92.554,0.559,90.670,246563.000,105,-0.449,0.193,246563.000,3776,54,73,96.968,38.000,2.479,0.403,0.894
2341,2447,104.492,11.094,108,54,139,218.409,75.094,41.490,90.962,0.645,86.371,255693.000,105,-0.458,0.408,255693.000,3778,55,49,95.315,43.000,1.810,0.553,0.918
2342,2023,103.538,10.103,106,71,135,177.095,65.354,39.413,91.924,0.811,66.189,209457.000,105,-0.606,0.230,209457.000,3779,54,85,94.332,39.000,1.658,0.603,0.965
2343,1615,101.093,10.553,106,60,128,153.196,53.425,38.489,87.866,0.865,54.332,163265.000,102,-0.647,0.623,163265.000,3780,62,249,83.660,39.000,1.388,0.720,0.963
2344,1643,102.500,10.677,104,59,133,153.782,53.707,38.951,88.359,0.873,54.452,168407.000,104,-0.632,0.649,168407.000,3781,59,83,82.614,39.000,1.379,0.725,0.965
2345,1679,102.418,9.738,108,65,126,158.368,58.954,36.262,90.095,0.841,59.540,171960.000,104,-0.711,0.423,171960.000,3782,55,101,97.722,36.000,1.626,0.615,0.968
2346,2108,104.056,11.641,103,66,138,178.510,62.388,43.021,90.027,0.831,64.382,219349.000,104,-0.317,0.028,219349.000,3783,57,133,83.758,43.000,1.450,0.690,0.960
2347,1918,101.511,11.232,102,63,129,166.024,57.996,42.108,88.119,0.874,58.310,194698.000,103,-0.372,0.038,194698.000,3784,56,132,84.094,42.000,1.377,0.726,0.967
2348,2476,105.212,10.278,106,61,136,190.510,67.860,46.456,92.183,0.857,67.897,260504.000,106,-0.841,1.708,260504.000,3788,56,36,99.324,46.000,1.461,0.685,0.972
2349,2024,102.516,9.181,104,71,132,176.853,65.148,39.557,91.406,0.813,65.620,207492.000,104,-0.587,0.190,207492.000,3791,60,165,97.883,40.000,1.647,0.607,0.966
2350,2239,103.306,11.148,107,63,135,186.853,66.760,42.702,91.566,0.806,67.742,231303.000,104,-0.235,0.195,231303.000,3793,60,105,98.489,43.000,1.563,0.640,0.965
2351,2197,103.515,11.175,106,56,135,189.823,63.706,43.910,85.194,0.766,66.910,227423.000,104,-0.421,0.495,227423.000,3794,54,234,80.538,47.167,1.451,0.689,0.939
2352,2204,104.683,10.960,104,62,137,189.338,63.701,44.053,84.940,0.773,67.268,230722.000,105,-0.289,0.294,230722.000,3795,50,72,78.857,46.485,1.446,0.692,0.947
2353,3178,103.463,9.271,110,68,129,219.238,80.044,50.552,92.653,0.831,80.399,328806.000,105,-0.723,0.660,328806.000,3796,55,206,84.289,51.000,1.583,0.632,0.974
2354,2463,102.751,9.450,105,67,133,188.752,67.354,46.560,88.917,0.869,67.742,253076.000,104,-0.798,1.106,253076.000,3798,57,182,98.489,47.000,1.447,0.691,0.971
2355,2468,104.034,9.239,106,69,132,189.581,66.953,46.934,88.411,0.863,67.365,256756.000,105,-0.821,1.041,256756.000,3799,57,89,84.036,47.000,1.427,0.701,0.971
2356,2173,102.029,10.730,108,59,127,186.409,69.150,40.011,91.735,0.786,72.111,221708.000,104,-0.644,0.147,221708.000,3800,62,119,93.180,41.000,1.728,0.579,0.960
2357,2873,102.993,8.604,106,73,125,210.167,77.845,46.991,93.326,0.817,77.929,295900.000,104,-0.359,0.099,295900.000,3802,53,167,98.858,47.000,1.657,0.604,0.973
2358,2891,104.219,8.650,108,71,131,209.338,77.177,47.695,93.298,0.829,77.233,301296.000,105,-0.338,0.244,301296.000,3803,55,9,94.456,47.000,1.618,0.618,0.973
2359,2746,104.540,10.633,109,65,138,208.409,72.690,48.099,90.048,0.794,73.376,287067.000,106,-0.650,0.635,287067.000,3804,55,41,107.447,48.000,1.511,0.662,0.964
2360,1918,102.397,9.571,106,64,131,167.095,57.969,42.127,91.016,0.863,59.540,196397.000,104,-0.485,0.195,196397.000,3805,58,134,97.722,42.000,1.376,0.727,0.964
2361,1783,98.711,12.105,102,59,134,159.196,54.681,41.517,91.564,0.884,55.579,176002.000,100,-0.356,-0.172,176002.000,3808,58,163,98.276,41.000,1.317,0.759,0.968
2362,1450,101.240,10.325,102,64,131,144.953,51.389,35.926,91.922,0.867,51.788,146798.000,102,-0.464,0.254,146798.000,3811,56,40,100.008,36.000,1.430,0.699,0.967
2363,2089,102.521,10.527,106,59,130,182.510,68.268,38.961,91.437,0.788,69.354,214166.000,104,-0.695,1.137,214166.000,3812,57,157,95.793,40.000,1.752,0.571,0.964
2364,2462,104.034,9.811,106,69,137,193.095,70.356,44.555,91.854,0.830,69.871,256132.000,105,-0.338,0.490,256132.000,3815,56,31,99.058,44.000,1.579,0.633,0.971
2365,2016,102.496,10.234,104,55,132,172.267,59.241,43.329,92.369,0.854,61.000,206631.000,104,-0.556,0.753,206631.000,3816,56,161,100.389,43.000,1.367,0.731,0.963
2366,2181,101.674,10.654,106,61,128,178.267,63.593,43.667,90.835,0.862,64.382,221752.000,103,-0.591,0.455,221752.000,3818,54,199,83.758,43.000,1.456,0.687,0.968
2367,3313,103.863,11.024,104,64,137,223.380,79.862,52.819,91.606,0.834,81.498,344099.000,105,-0.314,0.183,344099.000,3820,57,98,96.340,53.000,1.512,0.661,0.973
2368,1819,99.841,12.328,107,59,135,162.610,59.537,38.900,91.237,0.864,59.540,181611.000,101,-0.540,0.158,181611.000,3821,56,168,82.278,38.000,1.531,0.653,0.973
2369,1706,100.460,12.517,110,59,133,156.711,56.683,38.321,85.986,0.873,56.719,171384.000,102,-0.459,-0.015,171384.000,3823,56,105,80.870,37.000,1.479,0.676,0.973
