 ,Area,Mean,StdDev,Mode,Min,Max,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1447,1754,99.904,10.861,106,62,126,157.196,52.319,42.685,83.104,0.892,53.852,175231,102,-0.871,0.543,175231,2126,59,67,74.932,43.000,1.226,0.816,0.967
1448,2141,102.898,9.779,106,65,128,179.924,66.767,40.828,90.994,0.831,67.602,220304,104,-0.623,0.280,220304,2127,61,74,97.651,41.000,1.635,0.612,0.969
1449,2149,101.342,9.885,106,64,132,179.924,65.556,41.738,88.697,0.834,67.186,217785,103,-0.480,0.370,217785,2128,60,147,94.268,42.000,1.571,0.637,0.966
1450,1402,99.583,10.018,106,67,122,144.953,53.112,33.610,91.479,0.838,54.332,139615,102,-0.543,-0.126,139615,2130,61,95,96.340,34.000,1.580,0.633,0.964
1451,3091,101.761,9.658,106,63,134,214.652,77.440,50.821,89.204,0.843,77.782,314544,103,-0.418,0.107,314544,2131,62,187,81.870,51.786,1.524,0.656,0.972
1452,2239,102.838,9.726,106,68,138,183.924,67.056,42.513,89.479,0.832,67.742,230255,104,-0.295,0.214,230255,2132,58,138,81.511,43.000,1.577,0.634,0.969
1453,3756,102.854,8.598,106,70,128,371.990,150.121,31.856,90.525,0.341,145.279,386321,104,-0.447,0.238,386321,2133,61,57,93.552,40.000,4.712,0.212,0.714
1454,2547,102.929,10.249,106,65,135,190.894,64.645,50.165,93.789,0.878,66.753,262161,105,-0.944,0.921,262161,2135,56,69,98.616,51.000,1.289,0.776,0.970
1455,3550,104.212,8.822,106,62,138,247.279,85.871,52.637,84.672,0.730,91.005,369951,105,-0.678,1.320,369951,2136,45,162,77.949,53.000,1.631,0.613,0.943
1456,1938,99.924,10.534,106,59,129,169.681,58.313,42.316,92.606,0.846,60.877,193652,102,-0.871,0.747,193652,2137,58,130,104.265,43.000,1.378,0.726,0.961
1457,2056,100.481,9.423,106,68,122,173.681,62.352,41.984,91.677,0.856,63.071,206589,102,-0.754,0.301,206589,2139,68,249,87.274,41.000,1.485,0.673,0.969
1458,2062,101.996,9.097,106,71,126,173.439,62.029,42.326,91.321,0.861,62.394,210315,103,-0.677,0.263,210315,2140,64,26,96.442,41.000,1.466,0.682,0.971
1459,2864,100.962,9.609,106,64,130,210.066,75.642,48.208,91.403,0.816,77.318,289154,102,-0.428,0.118,289154,2141,63,251,84.806,49.000,1.569,0.637,0.968
1460,2861,102.750,8.929,102,73,127,208.652,75.034,48.548,91.626,0.826,76.655,293967,103,-0.339,-0.095,293967,2142,58,95,82.504,49.000,1.546,0.647,0.970
1461,2161,102.485,9.992,106,63,127,180.267,66.140,41.601,91.836,0.836,66.753,221470,104,-0.864,0.797,221470,2143,58,88,98.616,42.000,1.590,0.629,0.967
1462,2004,101.539,12.581,106,32,141,173.681,63.790,39.999,88.878,0.835,65.376,203485,103,-1.202,4.074,203485,2146,63,98,96.147,40.000,1.595,0.627,0.968
1463,2478,103.051,9.338,106,65,132,189.924,67.554,46.705,90.768,0.863,68.884,255361,104,-0.430,0.294,255361,2148,59,51,99.189,46.000,1.446,0.691,0.971
1464,1999,102.975,9.590,106,64,130,173.782,63.557,40.046,91.320,0.832,62.586,205847,104,-1.004,1.544,205847,2149,52,128,77.074,39.911,1.587,0.630,0.965
1465,1843,100.042,9.300,106,69,124,166.853,60.892,38.537,89.339,0.832,61.522,184378,102,-0.524,0.065,184378,2150,63,246,82.528,39.000,1.580,0.633,0.966
1466,1865,101.369,9.283,106,66,126,166.368,60.664,39.144,88.930,0.847,60.671,189054,103,-0.512,0.211,189054,2151,60,84,81.469,39.000,1.550,0.645,0.967
1467,1706,99.216,11.882,106,54,128,159.681,56.773,38.260,91.386,0.841,59.135,169263,101,-0.785,0.493,169263,2152,65,111,93.879,39.000,1.484,0.674,0.963
1468,1887,100.394,9.702,103,67,130,168.853,61.783,38.888,91.009,0.832,62.394,189444,102,-0.447,0.069,189444,2153,63,120,96.442,39.000,1.589,0.629,0.967
1469,1877,100.170,9.209,106,68,122,166.024,60.050,39.798,90.563,0.856,60.299,188020,101,-0.709,0.313,188020,2154,61,125,95.711,40.000,1.509,0.663,0.968
1470,2356,101.707,9.114,106,57,132,191.581,70.855,42.336,89.721,0.807,71.344,239622,103,-0.856,1.584,239622,2155,62,113,95.631,43.000,1.674,0.598,0.963
1471,1949,100.200,11.418,106,62,130,178.024,68.721,36.110,90.694,0.773,69.260,195290,102,-0.593,0.073,195290,2156,64,178,94.970,37.000,1.903,0.525,0.959
1472,1968,101.682,11.164,106,58,133,178.853,68.373,36.648,90.624,0.773,69.116,200110,103,-0.584,0.123,200110,2157,63,87,86.682,37.000,1.866,0.536,0.962
1473,1297,100.383,9.955,106,66,126,139.296,51.032,32.360,86.924,0.840,51.478,130197,102,-0.446,-0.087,130197,2158,62,106,82.185,32.000,1.577,0.634,0.966
1474,1456,99.536,9.696,104,68,126,146.368,50.011,37.068,93.622,0.854,50.488,144925,101,-0.479,0.237,144925,2159,63,134,97.970,37.052,1.349,0.741,0.957
1475,2226,101.303,10.548,106,60,141,190.066,67.702,41.863,93.803,0.774,73.171,225500,103,-0.860,1.453,225500,2160,65,144,93.918,42.851,1.617,0.618,0.951
1476,4636,101.990,8.933,106,59,133,382.576,148.156,39.841,86.345,0.398,144.586,472825,103,-0.527,0.887,472825,2162,56,230,84.841,46.055,3.719,0.269,0.803
1477,2109,101.785,9.718,106,65,127,179.924,63.151,42.521,89.717,0.819,66.910,214665,103,-0.580,0.312,214665,2163,52,72,80.538,43.000,1.485,0.673,0.960
1478,4630,103.917,8.049,106,71,128,280.108,107.958,54.606,90.355,0.742,109.073,481136.000,104,-0.314,0.152,481136.000,2165,63,14,92.102,55.000,1.977,0.506,0.974
1479,2246,101.712,9.095,106,59,126,188.510,70.193,40.740,89.953,0.794,71.568,228446,103,-0.912,1.078,228446,2166,63,169,97.224,41.613,1.723,0.580,0.963
1480,2285,102.899,10.136,106,62,134,186.167,69.347,41.954,88.385,0.829,71.253,235124,104,-0.882,1.155,235124,2167,61,73,94.830,42.000,1.653,0.605,0.970
1481,2428,102.468,9.706,107,57,136,191.338,70.830,43.646,90.195,0.833,71.701,248792,103,-0.596,1.725,248792,2168,58,142,81.983,43.000,1.623,0.616,0.971
1482,4904,103.249,11.610,106,57,144,283.037,110.037,56.744,88.533,0.769,110.454,506332,104,-0.503,0.315,506332,2170,60,130,84.806,57.000,1.939,0.516,0.976
1483,2883,101.848,11.018,106,56,135,211.581,76.490,47.990,92.389,0.809,78.102,293629,103,-0.601,0.976,293629,2171,58,171,103.325,49.000,1.594,0.627,0.965
1484,2895,103.352,10.575,106,60,139,211.823,76.084,48.447,92.015,0.811,79.246,299203,104,-0.581,0.988,299203,2172,57,15,100.176,49.000,1.570,0.637,0.966
1485,2403,101.550,10.411,106,69,145,195.238,73.990,41.352,89.708,0.792,77.233,244025,102,0.098,0.604,244025,2173,64,230,85.544,42.000,1.789,0.559,0.965
1486,1870,103.089,7.277,106,75,128,169.439,61.045,39.003,89.523,0.819,61.131,192776,104,-0.608,0.740,192776,2174,58,172,93.752,39.645,1.565,0.639,0.961
1487,2725,101.405,9.476,106,64,134,200.752,66.175,52.431,86.258,0.850,68.154,276328,103,-0.620,0.735,276328,2175,49,179,67.574,52.000,1.262,0.792,0.966
1488,1743,101.368,9.539,103,69,125,160.267,57.634,38.506,94.569,0.853,59.211,176684,103,-0.604,0.394,176684,2177,60,91,94.844,39.000,1.497,0.668,0.965
1489,3235,100.648,11.103,106,56,131,218.551,77.269,53.307,87.202,0.851,78.638,325596,102,-0.637,0.478,325596,2178,57,193,82.694,54.000,1.450,0.690,0.972
1490,2728,101.938,9.734,100,66,140,204.167,75.210,46.182,87.921,0.822,75.954,278087,102,-0.105,0.672,278087,2181,59,227,80.910,47.000,1.629,0.614,0.969
1491,3991,101.128,10.629,106,55,135,262.451,94.639,53.694,88.305,0.728,100.603,403601,102,-0.516,0.639,403601,2182,60,118,96.277,56.000,1.763,0.567,0.963
1492,2301,102.843,10.597,106,66,141,190.409,70.006,41.850,87.257,0.798,72.560,236641,104,-0.307,0.182,236641,2184,56,152,82.875,43.000,1.673,0.598,0.960
1493,1971,101.845,10.276,106,65,130,172.610,63.058,39.798,89.264,0.831,62.650,200737,103,-0.751,0.705,200737,2186,61,142,81.741,40.000,1.584,0.631,0.964
1494,1796,101.533,9.767,106,69,135,165.439,60.302,37.921,87.373,0.825,61.294,182354,103,-0.517,0.502,182354,2187,61,184,84.382,38.000,1.590,0.629,0.963
1495,2542,102.958,8.505,106,71,122,196.853,75.463,42.889,90.350,0.824,74.967,261718,104,-0.848,0.557,261718,2189,56,44,99.211,42.000,1.759,0.568,0.975
1496,1570,98.292,10.815,101,58,128,154.024,56.141,35.607,89.647,0.832,57.428,154319,100,-0.626,0.585,154319,2190,56,191,82.999,36.000,1.577,0.634,0.962
1497,2233,101.033,10.507,106,57,129,188.024,72.645,39.138,90.463,0.794,72.339,225606,102,-0.687,0.656,225606,2192,63,114,95.553,39.000,1.856,0.539,0.970
1498,1794,102.255,9.466,106,69,135,165.439,61.018,37.435,89.687,0.824,62.201,183446,104,-0.733,0.654,183446,2193,60,137,85.389,38.000,1.630,0.614,0.962
1499,1491,99.716,10.040,103,58,136,149.439,53.929,35.202,89.476,0.839,56.143,148677,101,-0.378,0.572,148677,2194,59,249,85.914,36.000,1.532,0.653,0.960
1500,2678,101.781,9.881,106,58,127,208.309,73.572,46.346,91.825,0.776,80.399,272569,104,-1.056,1.136,272569,2195,66,123,95.711,47.000,1.587,0.630,0.957
1501,2417,101.208,9.884,103,65,136,196.510,75.610,40.701,89.566,0.787,76.105,244620,102,-0.302,0.240,244620,2197,60,203,86.987,41.000,1.858,0.538,0.968
1502,2249,102.126,9.656,106,64,129,182.752,66.318,43.179,91.254,0.846,67.602,229682,103,-0.660,0.518,229682,2198,62,52,97.651,44.000,1.536,0.651,0.970
1503,2838,101.718,8.306,106,64,124,218.066,81.455,44.361,90.856,0.750,84.291,288675,102,-0.584,0.588,288675,2199,63,150,94.764,45.000,1.836,0.545,0.966
1504,3162,100.994,8.941,106,64,126,216.652,79.445,50.676,86.750,0.847,79.630,319343,102,-0.668,0.684,319343,2200,59,228,82.786,50.770,1.568,0.638,0.973
1505,1386,100.297,9.295,106,65,129,138.711,47.386,37.241,90.732,0.905,48.703,139012,102,-0.588,0.246,139012,2201,60,120,109.179,37.000,1.272,0.786,0.968
1506,1976,100.869,9.629,106,65,132,173.681,62.488,40.263,87.581,0.823,64.498,199318,101,-0.162,-0.053,199318,2204,58,159,82.875,40.825,1.552,0.644,0.962
1507,2021,98.908,12.978,103,50,132,169.924,60.090,42.823,93.878,0.880,61.522,199893,101,-0.742,0.598,199893,2205,62,177,82.528,43.000,1.403,0.713,0.970
1508,2687,101.724,11.555,106,58,129,199.581,71.009,48.180,88.823,0.848,71.176,273333,104,-0.947,0.738,273333,2207,63,80,94.028,48.000,1.474,0.679,0.971
1509,5443,102.247,12.464,106,54,161,295.865,112.153,61.793,88.415,0.781,110.549,556529,103,-0.353,0.981,556529,2209,56,26,95.711,62.212,1.815,0.551,0.965
1510,2568,103.151,9.972,104,67,142,205.338,77.354,42.269,90.319,0.765,77.647,264893,103,-0.044,0.376,264893,2211,60,34,97.400,42.000,1.830,0.546,0.967
1511,1346,98.730,11.752,103,57,126,140.125,50.175,34.156,87.972,0.861,51.245,132891,101,-0.835,0.438,132891,2212,61,191,84.401,34.000,1.469,0.681,0.962
1512,1481,99.704,12.573,106,52,128,144.953,49.276,38.267,88.422,0.886,50.090,147661,102,-0.702,0.105,147661,2214,63,141,86.566,38.000,1.288,0.777,0.965
1513,2528,101.285,10.049,106,61,134,195.924,71.895,44.770,90.652,0.828,72.173,256048.000,102,-0.337,0.407,256048.000,2215,65,124,93.972,45.000,1.606,0.623,0.967
1514,1439,99.256,10.029,106,60,124,148.125,56.159,32.625,88.887,0.824,56.321,142829,101,-0.583,0.224,142829,2216,61,137,96.116,33.000,1.721,0.581,0.961
1515,4161,102.002,9.381,106,66,137,315.765,132.887,39.868,90.677,0.524,131.244,424431,103,-0.423,0.525,424431,2217,59,101,93.495,42.499,3.333,0.300,0.920
1516,2237,101.025,12.101,97,59,143,190.752,68.731,41.440,89.248,0.773,72.339,225992,101,0.065,0.287,225992,2219,59,164,95.553,43.000,1.659,0.603,0.951
1517,2151,99.752,10.226,106,56,133,180.752,64.656,42.359,92.212,0.827,65.276,214566,101,-0.681,1.068,214566,2221,62,183,95.274,43.000,1.526,0.655,0.966
1518,2168,100.906,9.902,102,61,131,178.853,64.274,42.947,92.516,0.852,64.630,218765,102,-0.484,0.448,218765,2222,60,25,98.005,43.000,1.497,0.668,0.969
1519,1671,100.615,9.505,106,63,128,158.610,58.480,36.382,89.172,0.835,59.414,168128,102,-0.627,0.430,168128,2223,61,241,83.234,37.000,1.607,0.622,0.963
1520,1781,99.400,10.154,101,61,129,160.267,55.141,41.125,91.477,0.871,56.223,177031,101,-0.529,0.367,177031,2225,66,191,84.898,41.000,1.341,0.746,0.967
1521,2095,100.345,10.729,106,61,123,179.681,63.329,42.120,88.029,0.815,63.388,210223,102,-1.058,1.092,210223,2227,61,107,96.340,42.353,1.504,0.665,0.959
1522,5515,102.505,10.791,106,65,140,299.421,115.239,60.934,87.981,0.773,117.154,565313,103,-0.202,0.137,565313,2228,59,131,92.936,62.000,1.891,0.529,0.973
1523,4406,104.687,9.311,106,55,130,258.309,92.503,60.646,87.531,0.830,90.802,461252,106,-0.973,1.634,461252,2230,55,56,101.434,59.000,1.525,0.656,0.975
1524,2076,101.531,9.103,106,70,128,177.095,64.907,40.724,90.824,0.832,66.189,210778,103,-0.632,0.150,210778,2232,61,95,85.668,41.000,1.594,0.627,0.969
1525,2208,101.573,10.475,106,64,137,177.338,61.361,45.816,89.237,0.882,62.394,224273,103,-0.331,0.346,224273,2234,60,53,96.442,46.000,1.339,0.747,0.971
1526,6794,103.004,10.881,106,53,152,332.978,127.736,67.721,86.774,0.770,128.191,699809,104,-0.404,1.198,699809,2236,58,146,86.870,67.827,1.886,0.530,0.978
1527,2780,102.152,9.427,102,69,134,216.309,79.345,44.610,89.674,0.747,81.615,283983,102,-0.057,5.725E-4,283983,2237,54,186,82.962,46.401,1.779,0.562,0.952
1528,3319,104.080,8.906,106,68,130,228.066,86.093,49.085,89.657,0.802,86.209,345441,105,-0.676,0.844,345441,2238,61,64,93.991,49.000,1.754,0.570,0.970
1529,3655,103.750,9.964,106,55,139,238.551,87.307,53.302,90.328,0.807,88.091,379206,105,-0.677,1.419,379206,2240,64,103,87.397,54.000,1.638,0.611,0.971
1530,1729,98.989,12.642,106,45,134,160.853,59.524,36.984,90.164,0.840,60.407,171152,100,-0.769,1.034,171152,2241,62,81,96.654,37.761,1.609,0.621,0.963
1531,1503,99.745,10.259,106,65,126,150.953,55.631,34.399,88.378,0.829,56.223,149917,101,-0.362,-0.340,149917,2243,61,94,84.898,35.000,1.617,0.618,0.960
1532,1893,100.459,10.314,104,45,124,169.439,59.700,40.373,93.137,0.829,61.000,190168,102,-0.858,1.604,190168,2246,66,174,100.389,41.000,1.479,0.676,0.965
1533,1909,101.800,10.077,106,58,126,171.439,59.578,40.797,93.868,0.816,61.131,194337,103,-0.807,1.301,194337,2247,62,13,105.173,41.000,1.460,0.685,0.962
1534,1617,99.604,10.519,100,51,130,157.196,56.926,36.167,91.209,0.822,58.310,161060,101,-0.753,0.913,161060,2248,63,197,84.094,36.000,1.574,0.635,0.962
1535,1791,100.054,10.923,102,69,136,162.024,58.014,39.308,93.159,0.857,58.549,179197,101,-0.094,-0.055,179197,2250,62,145,97.853,39.901,1.476,0.678,0.965
1536,2198,101.477,9.790,106,62,128,183.338,66.597,42.023,88.944,0.822,67.897,223047,103,-0.607,0.370,223047,2252,61,117,99.324,42.000,1.585,0.631,0.967
1537,2272,103.559,10.013,104,63,134,201.723,72.902,39.680,91.128,0.702,79.228,235285,104,-0.450,0.438,235285,2253,59,33,94.343,42.000,1.837,0.544,0.953
1538,2286,100.502,9.701,106,60,134,183.095,65.071,44.730,87.103,0.857,65.490,229747,101,-0.631,1.340,229747,2254,59,170,82.983,45.000,1.455,0.687,0.969
1539,1975,101.032,9.738,106,57,129,169.782,60.673,41.446,91.169,0.861,61.000,199539,103,-1.022,1.628,199539,2255,66,179,100.389,41.000,1.464,0.683,0.970
1540,1988,102.308,9.620,106,60,126,171.196,60.625,41.752,91.052,0.852,61.188,203388,104,-0.921,1.346,203388,2256,62,18,101.310,42.000,1.452,0.689,0.966
1541,1888,101.829,9.180,104,69,129,171.681,64.957,37.007,90.477,0.805,67.268,192254,103,-0.527,0.026,192254,2257,60,125,84.883,37.000,1.755,0.570,0.967
1542,2654,103.511,8.302,106,74,127,215.338,86.232,39.187,89.681,0.719,85.288,274717,104,-0.501,0.403,274717,2258,62,34,94.708,39.898,2.201,0.454,0.963
1543,1835,101.157,10.501,106,57,139,179.338,64.280,36.347,87.839,0.717,70.576,185624,102,-0.346,0.765,185624,2259,55,246,82.674,38.000,1.768,0.565,0.934
1544,1837,102.372,10.147,106,65,137,178.167,63.913,36.595,87.419,0.727,70.456,188058,103,-0.173,0.573,188058,2260,54,86,83.480,38.000,1.746,0.573,0.935
1545,3169,102.486,9.532,106,53,131,222.551,83.373,48.396,89.680,0.804,85.147,324777,104,-0.797,1.168,324777,2261,64,141,93.366,49.000,1.723,0.580,0.969
1546,1582,101.557,9.349,104,73,128,151.439,54.258,37.124,89.026,0.867,56.143,160663,103,-0.392,0.037,160663,2264,60,71,94.086,37.000,1.462,0.684,0.967
1547,2090,100.374,8.895,106,69,125,182.167,69.719,38.169,90.109,0.791,71.344,209781,102,-0.656,0.249,209781,2265,62,189,84.369,38.000,1.827,0.547,0.971
1548,3252,101.707,11.023,106,61,141,222.551,80.219,51.616,92.724,0.825,82.389,330750,103,-0.645,0.984,330750,2267,65,93,95.572,53.000,1.554,0.643,0.972
1549,3014,101.451,9.952,106,56,132,223.823,85.828,44.712,88.454,0.756,86.579,305772,103,-0.795,1.095,305772,2269,57,240,83.367,46.000,1.920,0.521,0.968
1550,2065,100.171,11.551,106,39,128,173.681,59.183,44.426,86.284,0.860,59.228,206854,103,-0.902,1.031,206854,2271,53,87,101.689,45.000,1.332,0.751,0.966
1551,1340,98.616,10.814,102,57,126,138.468,49.808,34.254,87.414,0.878,50.448,132145,100,-0.613,0.348,132145,2272,56,218,76.239,34.000,1.454,0.688,0.965
1552,1345,99.816,10.563,101,62,129,139.539,49.755,34.419,87.458,0.868,50.488,134252,101,-0.638,0.386,134252,2273,56,56,82.030,34.000,1.446,0.692,0.966
1553,1548,98.727,11.727,106,56,125,152.125,55.255,35.671,89.922,0.841,55.444,152829,101,-0.796,0.149,152829,2274,58,156,82.747,36.000,1.549,0.646,0.963
1554,2849,100.386,11.011,106,46,130,206.995,75.624,47.967,88.721,0.836,76.420,285999,102,-0.580,0.518,285999,2276,54,100,83.991,48.000,1.577,0.634,0.973
1555,2225,99.427,10.462,106,56,124,182.752,66.497,42.603,88.713,0.837,68.264,221226,101,-0.851,1.008,221226,2277,55,250,84.958,43.000,1.561,0.641,0.969
1556,2247,100.939,10.435,100,57,127,184.995,66.342,43.125,88.745,0.825,68.184,226811,102,-0.765,0.870,226811,2278,56,92,85.795,44.000,1.538,0.650,0.967
1557,1807,99.823,10.876,106,60,129,167.196,63.993,35.953,90.963,0.812,64.630,180381,101,-0.703,0.514,180381,2279,62,95,98.005,36.000,1.780,0.562,0.968
1558,2650,102.432,8.528,106,66,124,240.510,103.283,32.668,90.406,0.576,102.078,271445,103,-0.816,0.984,271445,2281,60,19,92.246,33.000,3.162,0.316,0.959
1559,3206,101.700,8.736,103,67,130,239.380,91.551,44.587,90.579,0.703,94.191,326050,103,-0.610,0.613,326050,2282,60,247,86.348,47.000,2.053,0.487,0.961
1560,1726,97.917,13.696,106,53,133,159.196,57.032,38.533,90.787,0.856,57.428,169004,102,-0.925,0.339,169004,2284,62,105,97.001,39.000,1.480,0.676,0.965
1561,2579,102.920,8.991,106,69,132,206.510,80.265,40.911,89.830,0.760,80.399,265431,104,-0.340,0.183,265431,2287,60,28,95.711,41.000,1.962,0.510,0.966
1562,2188,101.027,11.962,106,47,129,204.267,81.381,34.232,89.116,0.659,82.298,221047,104,-1.038,1.160,221047,2289,65,55,94.879,35.306,2.377,0.421,0.957
1563,2184,101.201,10.151,106,60,128,183.095,67.785,41.023,90.695,0.819,68.359,221022,103,-0.751,0.450,221022,2290,57,109,95.877,41.991,1.652,0.605,0.963
1564,2273,100.732,9.507,106,59,133,192.167,71.050,40.733,88.514,0.773,72.062,228963,102,-0.723,0.781,228963,2291,60,217,87.614,43.000,1.744,0.573,0.957
1565,3803,104.288,8.703,106,63,131,243.380,88.796,54.531,91.605,0.807,88.955,396608,106,-0.591,0.709,396608,2294,55,7,98.403,55.000,1.628,0.614,0.971
1566,5267,103.917,9.245,106,54,131,278.836,98.728,67.925,89.135,0.851,100.499,547330,105,-0.900,1.296,547330,2296,60,156,84.289,68.000,1.453,0.688,0.978
1567,1615,100.123,10.023,101,62,125,152.610,53.576,38.380,90.653,0.871,54.589,161699,101,-0.561,0.411,161699,2298,59,207,81.573,38.000,1.396,0.716,0.968
1568,2233,102.209,9.650,106,65,127,181.338,64.585,44.022,88.361,0.853,65.307,228232,103,-0.666,0.782,228232,2299,59,167,78.518,44.946,1.467,0.682,0.968
1569,2706,102.530,9.567,106,57,130,208.510,80.606,42.743,88.585,0.782,80.225,277447,104,-0.598,0.623,277447,2300,62,125,85.711,42.000,1.886,0.530,0.973
1570,4966,100.965,10.974,106,53,132,280.108,105.395,59.993,89.273,0.795,106.569,501393,102,-0.682,0.732,501393,2301,58,227,84.075,60.000,1.757,0.569,0.975
1571,2390,100.610,11.184,106,53,133,193.238,69.821,43.584,89.468,0.804,72.443,240457,102,-0.750,0.640,240457,2303,57,85,96.340,45.000,1.602,0.624,0.965
1572,1686,100.642,11.269,106,56,131,160.610,59.591,36.024,90.847,0.821,60.299,169682,102,-0.480,0.017,169682,2305,60,100,84.289,37.000,1.654,0.605,0.960
1573,2748,103.156,9.113,106,69,126,211.924,81.303,43.035,90.213,0.769,81.222,283473,105,-0.912,0.843,283473,2306,56,147,85.764,43.665,1.889,0.529,0.966
1574,2543,100.617,10.205,106,51,134,192.409,67.677,47.843,88.223,0.863,68.359,255869,102,-0.749,1.014,255869,2309,63,119,95.877,48.000,1.415,0.707,0.972
1575,2693,102.163,10.723,106,62,133,198.167,69.917,49.041,93.477,0.862,70.036,275125,103,-0.692,0.816,275125,2312,55,33,99.866,49.000,1.426,0.701,0.973
1576,1883,100.001,10.879,106,62,137,216.066,74.814,32.046,89.474,0.507,84.149,188301,101,-0.553,0.461,188301,2313,69,167,93.406,37.000,2.335,0.428,0.837
1577,1720,101.318,10.472,106,62,125,161.196,59.094,37.059,89.632,0.832,60.299,174267,103,-0.867,0.915,174267,2315,60,149,84.289,37.000,1.595,0.627,0.967
1578,2302,102.674,10.734,106,58,144,201.823,71.371,41.067,90.030,0.710,76.295,236355,104,-0.446,1.034,236355,2316,51,221,79.426,44.059,1.738,0.575,0.923
1579,3974,103.057,8.657,106,65,135,297.078,98.703,51.264,89.779,0.566,116.349,409548,104,-0.739,1.326,409548,2317,52,194,85.564,55.000,1.925,0.519,0.902
1580,2111,100.641,10.547,106,58,131,181.924,66.684,40.307,88.858,0.802,68.066,212453,102,-0.866,1.308,212453,2318,56,232,79.846,41.648,1.654,0.604,0.961
1581,2128,101.941,10.197,106,60,132,180.510,66.371,40.823,88.080,0.821,67.268,216931,103,-0.769,0.955,216931,2319,60,74,84.883,42.000,1.626,0.615,0.968
1582,1503,103.099,7.863,106,75,129,148.610,52.857,36.204,93.159,0.855,54.332,154958,104,-0.335,0.402,154958,2319,66,98,96.340,37.000,1.460,0.685,0.963
1583,2129,100.848,9.482,106,64,124,180.024,66.354,40.853,91.343,0.826,66.483,214706,102,-0.657,0.299,214706,2320,65,127,96.911,41.000,1.624,0.616,0.968
1584,2749,103.567,8.549,106,73,127,211.380,78.539,44.566,89.467,0.773,82.298,284707,105,-0.673,0.409,284707,2321,57,140,85.121,45.129,1.762,0.567,0.960
1585,1711,101.760,10.496,106,66,125,158.610,56.996,38.222,89.736,0.855,57.315,174111,103,-0.432,-0.354,174111,2322,54,82,96.009,39.000,1.491,0.671,0.964
1586,1956,100.751,9.259,106,63,131,167.782,59.552,41.820,88.778,0.873,59.682,197069,102,-0.576,0.105,197069,2324,55,36,98.673,41.000,1.424,0.702,0.972
1587,3433,104.988,10.469,106,60,138,256.794,89.065,49.077,93.477,0.654,98.656,360425,106,-0.284,0.344,360425,2325,62,40,100.513,52.000,1.815,0.551,0.924
1588,2623,102.021,11.029,106,57,131,197.338,72.757,45.902,89.862,0.846,72.691,267601,104,-0.843,0.649,267601,2326,56,74,97.907,46.000,1.585,0.631,0.972
1589,2392,101.088,9.638,100,64,127,187.924,66.448,45.834,92.075,0.851,67.186,241802,102,-0.604,0.472,241802,2327,57,123,94.268,46.000,1.450,0.690,0.968
1590,3680,104.759,10.536,106,61,145,241.622,89.114,52.579,88.822,0.792,90.554,385513,105,-0.237,0.390,385513,2330,58,17,96.340,54.553,1.695,0.590,0.969
1591,1440,99.960,11.018,101,63,133,144.953,51.716,35.453,87.100,0.861,53.339,143942,101,-0.465,0.115,143942,2331,60,174,83.541,35.000,1.459,0.686,0.964
1592,1431,99.294,12.699,102,37,131,142.953,49.796,36.589,91.734,0.880,50.804,142089,102,-0.903,1.194,142089,2333,67,63,100.204,37.000,1.361,0.735,0.964
1593,1896,102.263,9.609,106,63,127,165.439,56.776,42.519,85.320,0.871,57.871,193890,104,-0.557,-0.048,193890,2334,55,107,80.049,43.000,1.335,0.749,0.967
1594,2714,103.616,11.951,106,61,140,209.480,76.489,45.177,91.049,0.777,78.230,281214,104,-0.390,0.247,281214,2336,65,119,85.601,46.000,1.693,0.591,0.958
1595,1530,100.037,9.752,106,65,126,148.953,50.748,38.387,91.734,0.867,50.804,153056,101,-0.516,0.237,153056,2337,61,143,100.204,38.000,1.322,0.756,0.967
1596,2575,102.236,10.332,102,58,141,205.338,73.975,44.320,92.702,0.767,75.802,263258,103,-0.700,1.559,263258,2338,67,122,98.344,44.000,1.669,0.599,0.961
1597,2709,102.086,8.899,106,71,126,210.510,80.243,42.984,90.868,0.768,79.228,276552,103,-0.495,0.241,276552,2339,60,102,94.343,43.095,1.867,0.536,0.965
1598,2672,103.090,9.351,106,57,126,198.995,70.446,48.294,89.512,0.848,71.176,275456,105,-0.994,1.432,275456,2341,58,115,85.972,48.000,1.459,0.686,0.970
1599,3720,101.538,9.571,106,66,132,243.137,91.497,51.766,89.753,0.791,92.542,377723,103,-0.587,0.538,377723,2342,55,205,83.797,52.732,1.767,0.566,0.972
1600,2620,102.885,9.553,106,68,135,208.995,81.332,41.016,88.762,0.754,81.302,269559,104,-0.573,0.550,269559,2344,56,152,85.061,41.893,1.983,0.504,0.963
1601,1539,99.703,9.456,106,65,122,148.853,52.814,37.102,86.851,0.873,54.332,153443,101,-0.749,0.570,153443,2345,60,235,83.660,38.000,1.423,0.703,0.965
1602,1536,100.716,9.166,104,66,122,148.610,52.629,37.160,87.220,0.874,54.129,154700,102,-0.729,0.552,154700,2346,55,72,78.275,38.000,1.416,0.706,0.964
1603,1961,101.597,9.419,106,65,128,173.924,63.376,39.397,91.199,0.815,64.382,199231,103,-0.859,0.681,199231,2347,61,184,83.758,40.000,1.609,0.622,0.962
