 ,Area,Mean,StdDev,Mode,Min,Max,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
2020,1598,118.984,13.649,119,81,180,154.711,56.792,35.826,89.113,0.839,56.719,190136,119,0.095,0.544,190136,2978,60,183,80.870,36.000,1.585,0.631,0.964
2021,1929,119.920,14.573,124,71,160,166.267,59.102,41.557,90.468,0.877,59.682,231326,120,-0.086,-0.191,231326,2979,59,80,98.673,42.000,1.422,0.703,0.970
2022,1070,121.401,9.298,122,83,144,135.154,53.261,25.579,91.321,0.736,52.612,129899,122,-0.683,0.736,129899,2979,61,209,81.254,26.000,2.082,0.480,0.953
2023,1910,121.089,12.870,129,60,156,170.368,61.610,39.472,88.693,0.827,61.814,231280,123,-0.810,1.381,231280,2980,64,246,80.690,39.000,1.561,0.641,0.967
2024,1933,123.873,13.001,131,61,153,170.610,61.922,39.746,87.925,0.835,62.201,239446,125,-0.884,1.758,239446,2981,64,16,94.611,40.000,1.558,0.642,0.964
2025,1021,114.320,17.486,122,63,162,127.882,44.226,29.394,96.697,0.785,45.607,116721,116,-0.259,-0.022,116721,2982,61,154,105.255,30.921,1.505,0.665,0.935
2026,1851,121.711,12.816,124,78,162,172.610,64.596,36.485,90.037,0.781,64.630,225287,123,-0.367,0.008,225287,2985,59,90,81.995,37.000,1.770,0.565,0.963
2027,1488,116.363,16.377,120,66,165,172.024,68.155,27.798,90.779,0.632,73.062,173148,119,-0.608,0.553,173148,2986,60,171,87.647,29.942,2.452,0.408,0.939
2028,2205,118.820,15.441,121,61,158,185.924,69.546,40.369,90.307,0.802,71.253,261999.000,121,-0.858,0.917,261999.000,2987,56,184,85.170,41.000,1.723,0.580,0.965
2029,1546,118.923,15.256,126,61,163,153.782,56.090,35.094,91.552,0.822,57.315,183855,121,-0.525,0.682,183855,2989,61,91,96.009,36.000,1.598,0.626,0.959
2030,1560,120.025,13.193,126,77,157,154.125,58.013,34.238,89.530,0.825,58.310,187239,122,-0.596,0.222,187239,2991,62,53,95.906,34.000,1.694,0.590,0.966
2031,2153,122.784,11.508,130,82,158,182.409,66.268,41.367,91.182,0.813,68.264,264353,124,-0.525,0.214,264353,2992,64,116,95.042,42.000,1.602,0.624,0.965
2032,1970,122.058,13.598,127,62,157,174.610,64.421,38.936,93.530,0.812,64.498,240454,124,-0.903,1.763,240454,2993,61,99,97.125,39.000,1.655,0.604,0.967
2033,1977,119.556,13.858,127,71,160,178.853,65.125,38.652,90.644,0.777,64.125,236362,122,-0.473,0.543,236362,2994,62,134,93.576,39.000,1.685,0.594,0.953
2034,1790,120.518,13.885,122,58,159,165.439,60.117,37.911,90.430,0.822,61.074,215728,123,-0.969,1.867,215728,2996,62,139,87.184,38.000,1.586,0.631,0.964
2035,2384,123.651,11.924,129,76,154,187.581,65.650,46.236,88.561,0.851,67.067,294785,125,-0.574,0.592,294785,2998,62,36,92.564,47.000,1.420,0.704,0.967
2036,1574,118.652,12.111,122,73,156,157.882,60.671,33.032,92.295,0.794,61.000,186758,120,-0.519,0.814,186758,2999,58,191,100.389,33.000,1.837,0.544,0.962
2037,1601,121.645,12.547,122,78,162,157.054,60.791,33.532,92.205,0.816,60.208,194754,122,-0.362,0.589,194754,3000,57,22,101.497,33.000,1.813,0.552,0.971
2038,1291,115.208,14.124,122,65,160,135.539,46.803,35.121,89.305,0.883,48.508,148734,118,-0.743,0.927,148734,3001,64,163,98.297,35.000,1.333,0.750,0.965
2039,1296,114.579,16.646,111,62,163,139.296,48.899,33.745,92.033,0.839,49.497,148495,114,-0.060,0.086,148495,3005,60,142,98.130,35.000,1.449,0.690,0.956
2040,2602,121.645,10.168,122,78,155,198.409,73.886,44.839,90.254,0.831,74.673,316519,122,-0.418,0.467,316519,3007,61,174,82.304,45.000,1.648,0.607,0.973
2041,1580,120.227,12.522,123,80,158,159.296,62.258,32.313,91.488,0.782,61.522,189958,122,-0.561,0.010,189958,3009,58,34,97.472,33.000,1.927,0.519,0.960
2042,1875,119.691,16.636,128,70,165,166.610,60.829,39.247,89.871,0.849,60.828,224420,123,-0.446,-0.151,224420,3011,61,39,99.462,39.755,1.550,0.645,0.965
2043,2572,120.413,14.540,120,66,180,193.581,67.917,48.217,92.871,0.862,69.051,309701,123,-0.548,1.038,309701,3012,61,96,100.008,49.000,1.409,0.710,0.969
2044,2262,121.008,14.224,125,60,168,183.095,66.154,43.536,88.129,0.848,66.189,273721,123,-0.926,1.655,273721,3014,63,29,94.332,43.878,1.520,0.658,0.968
2045,1906,120.938,13.563,126,80,162,166.610,59.372,40.874,89.706,0.863,60.017,230508,122,-0.310,0.185,230508,3016,54,86,79.439,41.000,1.453,0.688,0.967
2046,2272,123.333,10.819,127,73,153,187.338,69.765,41.465,95.108,0.814,70.711,280213,124,-0.533,0.907,280213,3019,59,48,98.130,41.986,1.683,0.594,0.961
2047,1969,119.354,11.008,122,82,153,188.853,74.520,33.642,90.756,0.694,75.166,235008,121,-0.489,-0.031,235008,3020,64,156,93.814,35.837,2.215,0.451,0.939
2048,1997,121.137,12.371,127,77,150,172.853,64.294,39.547,90.204,0.840,64.777,241910,124,-0.919,0.724,241910,3022,56,153,81.119,40.000,1.626,0.615,0.969
2049,1470,117.360,15.116,119,71,158,148.953,51.844,36.102,97.174,0.833,53.600,172519,120,-0.690,0.200,172519,3023,56,172,104.036,37.000,1.436,0.696,0.965
2050,5089,123.810,11.200,126,82,159,280.693,100.235,64.644,87.677,0.812,100.404,630069,125,-0.580,0.577,630069,3026,63,62,95.143,66.000,1.551,0.645,0.961
2051,1352,116.919,14.985,124,64,164,142.368,50.823,33.871,89.326,0.838,53.151,158075,119,-0.366,0.221,158075,3028,65,156,94.316,34.000,1.500,0.666,0.957
2052,1681,119.058,12.999,126,80,155,161.196,59.324,36.079,93.393,0.813,59.304,200136,120,-0.316,-0.242,200136,3030,59,131,95.807,35.921,1.644,0.608,0.964
2053,1396,118.777,12.439,118,83,160,142.953,51.702,34.379,92.621,0.858,52.612,165812,120,-0.191,0.022,165812,3032,60,118,98.746,35.000,1.504,0.665,0.963
2054,1886,120.620,14.379,122,77,162,166.610,60.984,39.376,90.434,0.854,61.660,227489,121,-0.132,0.166,227489,3034,64,40,98.393,39.000,1.549,0.646,0.971
2055,2039,116.667,17.092,114,48,173,174.652,55.404,46.859,90.045,0.840,59.034,237884,116,-0.038,0.155,237884,3035,59,94,100.739,47.389,1.182,0.846,0.957
2056,1516,121.200,11.995,127,91,154,147.782,49.394,39.078,94.894,0.872,50.636,183739,122,-0.066,-0.511,183739,3037,59,43,99.090,40.000,1.264,0.791,0.961
2057,1883,119.467,14.565,120,77,172,166.267,59.230,40.478,88.481,0.856,61.660,224957,121,-0.281,0.459,224957,3039,59,51,98.393,40.000,1.463,0.683,0.969
2058,2168,122.716,11.159,124,62,151,181.924,64.227,42.979,91.985,0.823,65.276,266049,124,-0.883,1.710,266049,3040,63,128,95.274,43.000,1.494,0.669,0.961
2059,1582,121.066,11.260,127,88,154,153.539,54.898,36.691,91.156,0.843,54.745,191527,122,-0.226,-0.264,191527,3041,59,137,99.462,37.000,1.496,0.668,0.964
2060,1788,115.457,17.107,121,51,167,166.167,60.003,37.941,89.954,0.814,63.071,206438,118,-0.355,0.919,206438,3044,66,122,92.726,39.000,1.582,0.632,0.961
2061,1837,119.266,14.193,122,74,160,163.095,57.576,40.624,90.207,0.868,59.540,219092,120,-0.282,0.139,219092,3046,59,98,97.722,41.000,1.417,0.706,0.967
2062,1244,120.617,10.050,125,89,147,135.882,49.823,31.791,85.249,0.847,50.359,150048,122,-0.283,-0.116,150048,3047,60,115,83.157,32.000,1.567,0.638,0.961
2063,2230,120.885,11.506,123,75,154,184.267,67.713,41.932,90.237,0.825,67.897,269573,122,-0.527,0.670,269573,3048,59,173,80.676,42.000,1.615,0.619,0.966
2064,1889,120.698,11.787,125,85,153,167.539,60.752,39.590,88.788,0.846,60.671,227998,122,-0.412,-0.078,227998,3049,62,148,98.531,38.933,1.535,0.652,0.965
2065,2231,118.426,14.643,127,46,157,184.409,68.636,41.386,89.843,0.824,71.253,264209,121,-0.820,1.139,264209,3051,61,241,85.170,42.000,1.658,0.603,0.971
2066,2248,120.981,14.739,131,45,158,184.995,68.857,41.568,90.079,0.825,71.253,271966,123,-0.764,1.146,271966,3052,61,7,94.830,42.000,1.656,0.604,0.968
2067,1643,123.075,11.453,125,79,153,156.610,55.029,38.015,86.053,0.842,55.145,202212,124,-0.531,0.080,202212,3052,62,154,85.840,38.000,1.448,0.691,0.963
2068,1318,116.374,14.412,126,73,162,143.054,52.376,32.040,91.361,0.809,50.804,153381,117,-0.066,0.175,153381,3053,58,131,79.796,31.000,1.635,0.612,0.958
2069,1499,120.565,11.804,125,81,157,147.296,52.524,36.338,92.420,0.868,52.953,180727,121,-0.117,-0.285,180727,3054,57,175,79.114,36.000,1.445,0.692,0.969
2070,2114,120.018,13.758,126,68,155,178.853,66.053,40.749,90.361,0.830,66.121,253717,122,-0.606,0.246,253717,3055,69,107,93.468,41.000,1.621,0.617,0.965
2071,479,111.363,17.149,112,68,165,88.669,32.087,19.007,88.341,0.766,32.573,53343,110,0.468,0.306,53343,3056,60,163,107.879,20.000,1.688,0.592,0.926
2072,1600,124.096,11.844,131,89,152,155.539,58.179,35.016,92.099,0.831,58.215,198553,126,-0.467,-0.347,198553,3058,65,36,94.927,35.000,1.661,0.602,0.965
2073,2104,117.771,14.522,122,62,161,180.267,66.089,40.535,89.817,0.814,66.483,247790,120,-0.550,0.790,247790,3059,60,141,96.911,42.000,1.630,0.613,0.960
2074,1770,116.145,20.505,116,44,187,157.095,51.843,43.470,94.025,0.901,53.367,205576,116,0.038,-0.080,205576,3061,56,87,102.995,44.835,1.193,0.838,0.964
2075,1662,118.335,15.439,126,66,170,152.610,51.380,41.186,86.762,0.897,53.151,196672,119,-0.024,-0.079,196672,3062,54,146,78.056,41.000,1.248,0.802,0.969
2076,1523,115.924,13.733,120,73,153,145.782,49.669,39.041,88.112,0.901,50.488,176552,117,-0.283,0.061,176552,3063,60,173,97.970,39.000,1.272,0.786,0.967
2077,1540,118.657,13.782,116,80,158,147.196,49.829,39.351,87.909,0.893,50.488,182732,119,-0.102,0.001,182732,3064,58,7,97.970,40.000,1.266,0.790,0.965
2078,1594,118.904,13.506,124,77,158,154.368,55.475,36.585,89.497,0.841,56.321,189533,120,-0.251,-0.070,189533,3065,65,163,83.884,37.000,1.516,0.659,0.964
2079,1515,118.048,13.872,127,52,170,153.439,55.616,34.684,90.321,0.809,57.219,178843,119,-0.740,1.545,178843,3066,61,138,95.013,36.000,1.604,0.624,0.957
2080,1945,118.704,12.879,126,74,165,173.095,64.778,38.230,90.090,0.816,65.620,230879,120,-0.295,0.322,230879,3067,58,213,82.117,39.000,1.694,0.590,0.968
2081,1254,116.211,20.537,120,66,166,137.539,48.217,33.114,74.025,0.833,48.508,145729,119,-0.226,-0.717,145729,3069,62,202,81.703,33.836,1.456,0.687,0.953
2082,1188,106.328,28.694,94,45,176,152.468,58.241,25.972,91.649,0.642,60.208,126318,104,0.109,-0.902,126318,3071,55,87,101.497,27.000,2.242,0.446,0.940
2083,2064,117.953,16.315,127,63,170,171.196,58.021,45.293,96.422,0.885,58.189,243456,121,-0.598,0.465,243456,3072,54,102,109.058,45.000,1.281,0.781,0.972
2084,1633,118.318,13.124,121,75,160,161.296,62.622,33.203,92.679,0.789,61.814,193213,120,-0.327,0.315,193213,3073,63,123,99.310,33.858,1.886,0.530,0.965
2085,1323,115.127,16.744,121,57,162,138.711,48.780,34.533,91.997,0.864,49.254,152313,117,-0.294,0.012,152313,3074,62,246,84.174,35.000,1.413,0.708,0.962
2086,1340,118.026,16.736,120,63,172,141.539,48.688,35.043,92.199,0.841,49.254,158155,119,-0.268,-0.005,158155,3075,61,76,84.174,36.704,1.389,0.720,0.956
2087,1690,113.349,19.426,111,42,166,154.853,49.683,43.310,116.419,0.886,51.108,191560,115,-0.467,0.546,191560,3076,54,153,120.579,44.388,1.147,0.872,0.963
2088,2501,120.444,12.387,127,79,158,191.095,68.118,46.748,89.166,0.861,67.476,301230,122,-0.423,0.059,301230,3078,62,116,96.809,46.000,1.457,0.686,0.968
2089,2323,121.315,11.349,121,82,156,191.095,73.290,40.357,89.708,0.799,74.243,281814,122,-0.205,0.029,281814,3080,59,181,85.365,40.000,1.816,0.551,0.971
2090,1771,118.534,15.477,125,63,157,168.853,62.685,35.972,90.176,0.781,64.382,209923,121,-0.645,0.244,209923,3081,61,224,83.758,37.710,1.743,0.574,0.953
2091,2153,121.705,12.003,129,76,158,187.095,73.377,37.359,89.935,0.773,74.061,262030,123,-0.504,0.245,262030,3083,62,141,87.678,38.000,1.964,0.509,0.961
2092,876,118.128,15.190,117,74,165,119.782,42.398,26.307,94.259,0.767,47.011,103480,118,-0.084,0.091,103480,3084,62,87,91.219,27.660,1.612,0.620,0.939
2093,1754,120.994,12.476,121,80,158,163.196,58.802,37.979,92.156,0.828,59.540,212224,122,-0.325,-0.067,212224,3085,58,167,97.722,39.000,1.548,0.646,0.960
2094,1963,121.753,13.679,126,66,164,170.267,60.932,41.019,90.596,0.851,61.814,239002,123,-0.433,0.465,239002,3088,59,32,99.310,42.000,1.485,0.673,0.968
2095,1415,118.377,13.735,118,65,155,142.953,49.588,36.332,94.224,0.870,50.359,167504,120,-0.290,0.110,167504,3089,64,159,83.157,37.000,1.365,0.733,0.965
2096,1694,114.845,16.970,127,67,166,158.711,57.739,37.355,89.482,0.845,57.428,194548,117,-0.328,-0.051,194548,3090,63,146,97.001,37.000,1.546,0.647,0.964
2097,1730,121.298,10.507,126,88,147,160.368,59.227,37.191,90.503,0.845,59.682,209845,123,-0.561,-0.041,209845,3092,60,155,98.673,37.000,1.592,0.628,0.970
2098,2532,121.345,13.269,128,66,157,200.267,77.537,41.578,88.860,0.793,77.782,307245,123,-0.456,0.159,307245,3093,55,179,81.870,41.000,1.865,0.536,0.974
2099,1744,116.833,15.155,126,53,159,162.368,59.906,37.067,91.505,0.831,60.407,203756,120,-0.630,0.557,203756,3094,62,209,83.346,37.000,1.616,0.619,0.967
2100,1146,115.219,16.614,122,60,162,137.882,49.319,29.585,88.771,0.757,51.478,132041,116,-0.086,0.227,132041,3097,66,36,97.815,31.820,1.667,0.600,0.951
2101,1232,119.101,11.052,124,87,151,134.468,48.127,32.594,87.595,0.856,48.508,146732,120,-0.167,-0.242,146732,3098,60,123,98.297,33.000,1.477,0.677,0.960
2102,2663,121.158,13.880,127,47,160,207.581,75.859,44.696,90.470,0.777,78.090,322643,124,-1.464,3.654,322643,3099,52,81,99.583,45.000,1.697,0.589,0.964
2103,1839,119.424,13.023,127,72,158,172.024,65.023,36.010,91.303,0.781,65.276,219621,122,-0.565,0.240,219621,3100,62,151,95.274,37.000,1.806,0.554,0.964
2104,2286,121.726,11.005,123,81,161,183.581,65.938,44.142,89.463,0.852,67.742,278265,123,-0.353,0.099,278265,3102,60,184,81.511,44.000,1.494,0.669,0.970
2105,2826,122.090,14.449,127,73,173,242.551,98.979,36.353,89.519,0.604,95.131,345025,123,-0.252,0.182,345025,3107,64,47,93.013,38.276,2.723,0.367,0.911
2106,1870,120.356,9.240,121,90,158,172.853,66.132,36.003,92.390,0.786,66.272,225066,121,-0.196,0.126,225066,3108,65,202,84.806,36.838,1.837,0.544,0.960
2107,1635,122.049,11.492,129,89,155,159.196,58.691,35.470,90.943,0.811,59.304,199550,122,-0.194,-0.492,199550,3110,59,35,95.807,35.000,1.655,0.604,0.964
2108,1721,121.251,11.260,127,80,153,162.267,57.292,38.247,86.971,0.821,58.549,208673,122,-0.421,0.175,208673,3111,56,156,82.147,39.000,1.498,0.668,0.961
2109,1857,120.854,11.957,124,80,154,165.439,58.392,40.492,93.932,0.853,58.694,224426,122,-0.458,0.121,224426,3112,62,62,98.820,40.400,1.442,0.693,0.963
2110,2225,124.066,10.747,130,77,154,192.024,75.208,37.669,89.541,0.758,75.107,276047,126,-0.659,0.302,276047,3113,60,92,93.053,38.000,1.997,0.501,0.964
2111,2154,120.454,13.966,122,70,158,182.853,70.085,39.132,86.989,0.810,70.036,259458,122,-0.451,0.252,259458,3114,55,179,80.134,39.000,1.791,0.558,0.972
2112,1346,117.987,15.511,123,73,163,138.953,45.263,37.863,91.770,0.876,47.074,158811,120,-0.261,0.020,158811,3116,59,97,77.735,38.000,1.195,0.836,0.955
2113,1699,120.684,10.067,121,87,147,164.024,62.032,34.873,91.376,0.794,62.514,205042,121,-0.323,-0.155,205042,3117,60,140,97.352,35.000,1.779,0.562,0.963
2114,2242,122.491,14.037,131,59,152,193.095,75.210,37.955,90.075,0.756,76.322,274625,126,-1.250,1.686,274625,3118,60,157,95.262,38.000,1.982,0.505,0.971
2115,5542,123.153,13.614,129,79,183,332.735,124.199,56.814,90.010,0.629,129.402,682516,124,-0.119,0.699,682516,3123,48,190,81.557,63.000,2.186,0.457,0.918
2116,2072,119.768,12.744,125,76,155,177.196,65.833,40.074,90.286,0.829,65.490,248159,122,-0.672,0.445,248159,3125,59,107,97.017,40.000,1.643,0.609,0.965
2117,2726,123.221,11.453,128,81,154,206.752,77.063,45.039,89.946,0.801,78.058,335900,125,-0.345,-0.295,335900,3127,63,92,92.203,45.000,1.711,0.584,0.968
2118,1981,116.283,15.013,117,64,162,176.267,65.331,38.608,88.708,0.801,65.123,230357,118,-0.305,0.151,230357,3128,66,224,86.479,39.000,1.692,0.591,0.959
2119,1934,124.638,9.664,126,89,149,172.853,64.618,38.108,92.915,0.813,65.123,241049,125,-0.359,0.030,241049,3129,60,88,93.521,39.000,1.696,0.590,0.964
2120,2621,124.833,10.868,132,78,151,221.338,90.068,37.052,89.849,0.672,90.022,327187,126,-0.751,0.996,327187,3131,60,45,91.273,37.486,2.431,0.411,0.958
2121,1823,121.900,10.698,126,80,152,164.752,55.598,41.748,92.230,0.844,57.559,222224,123,-0.532,0.344,222224,3132,54,155,82.011,44.000,1.332,0.751,0.957
2122,1907,120.884,12.408,122,71,156,170.267,61.511,39.474,91.584,0.827,62.129,230526,122,-0.585,0.862,230526,3135,60,157,93.691,39.881,1.558,0.642,0.960
2123,1901,120.174,12.768,125,71,156,164.267,56.805,42.609,92.475,0.885,57.974,228451,122,-0.337,0.017,228451,3137,60,182,104.995,43.000,1.333,0.750,0.968
2124,1925,122.761,12.787,127,77,159,165.439,56.902,43.073,92.339,0.884,57.315,236314,124,-0.293,0.016,236314,3138,59,16,96.009,43.000,1.321,0.757,0.969
2125,3072,122.079,12.650,125,74,164,214.409,79.107,49.444,89.065,0.840,79.310,375026,123,-0.212,0.496,375026,3140,62,26,95.064,49.000,1.600,0.625,0.976
2126,1668,121.334,12.165,129,82,155,155.296,51.290,41.407,96.168,0.869,51.923,202385,122,-0.339,-0.204,202385,3141,59,174,74.358,40.729,1.239,0.807,0.964
2127,1633,122.192,11.053,128,86,151,162.024,58.619,35.470,85.780,0.782,59.304,199540,124,-0.699,0.256,199540,3142,59,139,84.193,37.000,1.653,0.605,0.946
2128,1566,116.743,14.925,122,64,164,155.539,56.336,35.393,90.732,0.813,56.569,182819,118,-0.426,0.644,182819,3143,67,250,81.870,35.933,1.592,0.628,0.958
2129,1578,119.212,14.727,121,64,163,153.296,56.270,35.706,90.503,0.844,55.902,188117,120,-0.355,0.750,188117,3144,62,25,100.305,36.000,1.576,0.635,0.962
2130,1538,121.443,13.203,124,81,161,148.468,53.323,36.724,92.215,0.877,53.367,186780,123,-0.271,-0.017,186780,3146,63,48,102.995,36.000,1.452,0.689,0.971
2131,1448,120.234,12.994,132,74,152,150.024,55.256,33.366,90.573,0.808,57.559,174099,122,-0.653,0.161,174099,3147,64,132,97.989,34.854,1.656,0.604,0.957
2132,2016,117.386,16.355,121,61,165,176.267,66.009,38.886,89.582,0.815,67.186,236651,118,-0.101,0.238,236651,3148,60,127,94.268,39.000,1.698,0.589,0.963
2133,1534,117.931,13.426,119,76,163,147.196,50.593,38.605,87.039,0.890,51.788,180906,119,-0.162,-0.178,180906,3150,63,97,100.008,39.000,1.311,0.763,0.967
2134,3080,122.641,13.901,126,52,164,218.066,79.612,49.259,87.375,0.814,79.630,377735,125,-1.371,3.103,377735,3151,59,189,82.786,49.652,1.616,0.619,0.969
2135,1694,116.348,15.765,123,60,157,155.782,55.504,38.859,89.671,0.877,55.785,197093,118,-0.301,0.038,197093,3153,55,152,104.534,39.000,1.428,0.700,0.969
2136,1305,116.373,14.087,126,66,152,139.196,48.832,34.027,98.586,0.846,49.820,151867,119,-0.495,0.006,151867,3155,58,198,100.408,34.785,1.435,0.697,0.961
2137,1311,118.795,13.798,125,73,154,138.953,48.869,34.157,98.560,0.853,49.729,155740,121,-0.469,0.001,155740,3156,56,28,105.154,35.410,1.431,0.699,0.960
2138,1921,119.357,13.477,124,69,161,174.024,65.536,37.321,89.855,0.797,64.777,229285,120,-0.200,-0.083,229285,3157,65,180,98.881,37.000,1.756,0.569,0.967
2139,1947,122.107,13.420,124,76,160,175.196,65.887,37.625,90.048,0.797,65.276,237743,122,-0.175,-0.168,237743,3158,62,12,95.274,38.000,1.751,0.571,0.963
2140,1925,120.485,12.546,127,80,154,172.510,62.973,38.921,92.739,0.813,64.195,231934,122,-0.331,-0.002,231934,3159,65,120,94.467,39.000,1.618,0.618,0.965
2141,2527,120.337,12.241,124,63,161,202.510,78.510,40.982,90.184,0.774,78.518,304092,122,-0.527,0.810,304092,3160,59,239,83.418,41.000,1.916,0.522,0.970
2142,1516,117.726,14.258,119,73,152,149.539,54.245,35.583,88.675,0.852,54.452,178473,119,-0.467,0.141,178473,3162,62,141,97.386,36.000,1.524,0.656,0.960
2143,1619,119.043,13.529,124,74,169,161.196,61.240,33.661,90.489,0.783,62.201,192730,121,-0.431,0.819,192730,3164,66,145,94.611,34.786,1.819,0.550,0.956
2144,2091,121.212,11.254,126,75,153,177.095,65.037,40.936,87.479,0.838,65.924,253455,123,-0.634,0.634,253455,3166,58,232,80.395,42.000,1.589,0.629,0.970
2145,1875,121.120,13.033,125,81,165,170.368,64.163,37.207,88.878,0.812,64.133,227100,121,-0.005,-0.151,227100,3169,55,119,79.216,37.000,1.724,0.580,0.966
2146,1721,117.455,13.053,123,63,156,158.610,57.536,38.085,90.058,0.860,58.310,202140,119,-0.730,1.041,202140,3170,58,206,84.094,38.000,1.511,0.662,0.966
2147,4636,123.886,12.854,125,79,162,301.137,125.897,46.885,91.604,0.642,120.266,574337,124,-0.110,0.053,574337,3173,59,49,93.814,46.788,2.685,0.372,0.942
2148,1996,119.439,13.141,121,74,159,178.024,67.312,37.755,92.245,0.791,66.753,238401,121,-0.628,0.647,238401,3176,58,82,98.616,39.000,1.783,0.561,0.957
2149,2001,120.346,14.032,120,74,161,168.167,53.725,47.422,92.707,0.889,55.362,240813,122,-0.387,0.273,240813,3177,56,103,106.798,48.000,1.133,0.883,0.964
2150,1585,117.665,16.067,125,54,164,150.610,52.405,38.509,88.744,0.878,53.460,186499,121,-0.542,0.188,186499,3179,62,32,97.524,38.906,1.361,0.735,0.964
2151,1752,119.265,13.592,124,78,163,163.782,58.715,37.992,94.189,0.821,59.304,208953,120,-0.185,-0.425,208953,3180,61,112,95.807,38.000,1.545,0.647,0.959
2152,1674,120.612,10.824,127,78,153,160.267,58.294,36.563,88.607,0.819,59.414,201905,122,-0.573,0.317,201905,3181,60,220,83.234,37.000,1.594,0.627,0.962
2153,1533,119.170,12.558,126,81,150,152.125,57.046,34.216,90.433,0.832,57.428,182687,121,-0.483,-0.236,182687,3183,60,242,82.999,34.000,1.667,0.600,0.966
2154,1552,122.006,12.669,129,80,159,154.610,56.834,34.769,90.165,0.816,57.315,189353,124,-0.361,-0.148,189353,3184,60,74,83.991,35.000,1.635,0.612,0.960
2155,1941,117.149,16.738,123,64,167,168.853,60.682,40.726,88.274,0.855,61.294,227387,119,-0.158,-0.331,227387,3185,61,146,95.618,41.000,1.490,0.671,0.968
2156,1176,117.127,13.217,125,80,158,146.225,59.023,25.369,90.556,0.691,60.208,137741,119,-0.271,0.135,137741,3187,70,195,85.236,26.000,2.327,0.430,0.955
2157,1709,119.416,11.545,127,79,152,157.196,56.320,38.636,90.842,0.869,56.569,204082,120,-0.151,-0.231,204082,3188,62,182,98.130,39.000,1.458,0.686,0.967
2158,1724,121.969,11.508,125,89,157,158.368,56.023,39.182,90.515,0.864,56.436,210274,123,-0.120,-0.315,210274,3189,64,14,97.125,39.000,1.430,0.699,0.967
2159,2837,122.168,10.136,123,78,156,210.995,79.035,45.703,90.255,0.801,80.399,346591,123,-0.476,0.169,346591,3190,62,242,84.289,45.000,1.729,0.578,0.973
2160,1925,121.397,10.289,120,85,150,168.024,57.798,42.406,91.531,0.857,58.310,233689,122,-0.327,0.035,233689,3192,57,115,95.906,42.687,1.363,0.734,0.965
2161,2612,121.346,12.780,126,68,163,199.581,73.153,45.462,89.906,0.824,74.108,316956,122,-0.314,0.636,316956,3194,58,23,93.094,46.000,1.609,0.621,0.968
2162,2042,117.220,15.269,119,66,175,180.024,66.897,38.865,89.560,0.792,66.098,239363,119,-0.362,0.600,239363,3194,58,123,100.460,40.308,1.721,0.581,0.958
2163,2411,124.686,11.277,126,62,156,201.095,77.285,39.721,91.474,0.749,77.318,300618,126,-0.822,1.743,300618,3196,59,133,84.806,40.577,1.946,0.514,0.958
2164,1871,121.557,12.578,126,81,154,168.024,61.076,39.004,92.534,0.833,61.400,227434,123,-0.258,-0.390,227434,3198,61,29,96.546,39.403,1.566,0.639,0.963
2165,2288,118.540,13.428,121,71,157,187.095,69.923,41.662,90.921,0.821,69.584,271220,120,-0.453,0.603,271220,3201,58,215,82.569,41.000,1.678,0.596,0.971
2166,2593,122.852,12.930,129,53,169,208.652,77.765,42.455,93.114,0.748,79.511,318554,125,-1.020,2.349,318554,3203,65,110,96.499,45.000,1.832,0.546,0.954
2167,1589,115.894,19.288,124,40,173,154.610,56.160,36.025,89.453,0.835,57.559,184156,118,-0.574,0.544,184156,3205,59,174,82.011,37.000,1.559,0.641,0.964
2168,2698,122.017,12.730,119,71,165,209.681,82.433,41.673,90.717,0.771,81.498,329203,123,-0.122,0.200,329203,3209,56,123,83.660,41.000,1.978,0.506,0.974
2169,1898,120.573,15.814,126,68,155,168.368,60.908,39.676,92.545,0.841,60.299,228847,124,-0.719,0.150,228847,3211,58,34,95.711,39.534,1.535,0.651,0.967
2170,1622,120.865,12.234,119,87,161,154.024,51.098,40.416,95.070,0.859,52.202,196043,121,0.024,-0.197,196043,3212,60,98,106.699,40.988,1.264,0.791,0.960
2171,1692,119.041,11.536,122,83,151,161.782,61.137,35.238,90.082,0.812,61.294,201418,120,-0.329,-0.357,201418,3213,66,131,95.618,35.000,1.735,0.576,0.968
2172,1844,121.689,11.011,128,84,149,166.368,61.846,37.963,89.300,0.837,61.814,224394,123,-0.359,-0.296,224394,3215,61,167,80.690,38.000,1.629,0.614,0.967
2173,1853,118.854,15.415,123,71,161,165.439,55.133,42.793,105.909,0.851,55.579,220236,120,-0.451,0.168,220236,3216,66,171,81.724,43.453,1.288,0.776,0.957
2174,1528,121.380,10.666,124,85,155,155.882,60.759,32.020,92.407,0.790,60.407,185469,122,-0.436,0.585,185469,3217,64,57,96.654,32.000,1.898,0.527,0.963
2175,1659,118.894,11.925,126,80,153,161.782,61.415,34.394,90.500,0.797,62.394,197245,121,-0.541,0.072,197245,3218,59,205,83.558,35.000,1.786,0.560,0.962
2176,1997,117.082,17.400,117,52,165,174.267,62.847,40.458,91.915,0.826,64.031,233813,119,-0.605,0.497,233813,3221,64,193,88.210,41.000,1.553,0.644,0.966
